,Year,ZIP Code,Earned Premium
31762,2020,96096,345242
31764,2020,95910,19498
31765,2020,95936,176098
31766,2020,95944,10170
31767,2020,96118,503961
31768,2020,96124,198374
31769,2020,96125,371900
31770,2020,96126,215787
31772,2020,95568,15915
31773,2020,96014,59188
31774,2020,96023,186953
31775,2020,96025,730237
31776,2020,96027,628876
31777,2020,96031,6209
31778,2020,96032,613692
31779,2020,96034,69914
31780,2020,96037,99893
31781,2020,96038,103257
31782,2020,96039,162718
31783,2020,96044,228039
31784,2020,96050,121667
31785,2020,96057,814480
31786,2020,96058,78379
31787,2020,96064,1020964
31788,2020,96067,3147590
31789,2020,96085,20354
31790,2020,96086,79850
31791,2020,96094,2434632
31792,2020,96097,2246159
31793,2020,96134,274695
31795,2020,94510,7727122
31796,2020,94512,11417
31797,2020,94533,13038444
31798,2020,94534,13919272
31799,2020,94535,5185
31800,2020,94571,3539688
31801,2020,94585,6371791
31802,2020,94589,5080024
31803,2020,94590,4945048
31804,2020,94591,13168687
31805,2020,94592,277644
31806,2020,95620,4563098
31807,2020,95625,36771
31808,2020,95687,13766677
31809,2020,95688,12001387
31811,2020,94922,105445
31812,2020,94923,1431195
31813,2020,94928,6503879
31814,2020,94931,1819773
31815,2020,94951,1572582
31816,2020,94952,9348101
31817,2020,94953,1326
31818,2020,94954,9217043
31819,2020,94972,45281
31820,2020,95401,5965002
31821,2020,95403,8178575
31822,2020,95404,13283262
31823,2020,95405,6199021
31824,2020,95407,4624828
31825,2020,95409,10400364
31826,2020,95412,101518
31827,2020,95416,6789
31828,2020,95419,195122
31829,2020,95421,692616
31830,2020,95425,3202828
31831,2020,95430,67733
31832,2020,95433,19776
31833,2020,95436,2094750
31834,2020,95439,155585
31835,2020,95440,1058
31836,2020,95441,763117
31837,2020,95442,2291040
31838,2020,95444,196584
31839,2020,95446,2117071
31840,2020,95448,7457216
31841,2020,95450,379909
31842,2020,95452,1240928
31843,2020,95462,679206
31844,2020,95465,902899
31845,2020,95471,93536
31846,2020,95472,10305180
31847,2020,95476,13317722
31848,2020,95480,12278
31849,2020,95486,56985
31850,2020,95492,7765402
31851,2020,95497,2294926
31852,2020,95487,1283
31854,2020,95307,6222411
31855,2020,95313,91418
31856,2020,95314,2322
31857,2020,95316,1213969
31858,2020,95319,163850
31859,2020,95323,145425
31860,2020,95326,1729360
31861,2020,95328,575626
31862,2020,95329,1029240
31863,2020,95350,8370526
31864,2020,95351,4376833
31865,2020,95353,1308
31866,2020,95354,3692531
31867,2020,95355,11328337
31868,2020,95356,7248862
31869,2020,95357,2267230
31870,2020,95358,3745760
31871,2020,95360,2085689
31872,2020,95361,7216358
31873,2020,95363,5180334
31874,2020,95367,4537848
31875,2020,95368,2845113
31876,2020,95380,4536610
31877,2020,95381,256
31878,2020,95382,7080214
31879,2020,95386,1538821
31880,2020,95387,14725
31882,2020,95659,131397
31883,2020,95668,144116
31884,2020,95674,139853
31885,2020,95676,54866
31886,2020,95953,1776572
31887,2020,95957,99265
31888,2020,95982,762635
31889,2020,95991,6010083
31890,2020,95993,8120055
31892,2020,96021,2027580
31893,2020,96029,16121
31894,2020,96035,346301
31895,2020,96055,587850
31896,2020,96059,206069
31897,2020,96061,167509
31898,2020,96063,121061
31899,2020,96074,16713
31900,2020,96075,50626
31901,2020,96078,9273
31902,2020,96080,6210310
31903,2020,96090,95592
31904,2020,96092,44124
31906,2020,95527,147001
31907,2020,95552,121681
31908,2020,95563,277092
31909,2020,95595,29528
31910,2020,96010,45233
31911,2020,96024,336638
31912,2020,96041,519575
31913,2020,96046,70628
31914,2020,96048,272187
31915,2020,96052,428911
31916,2020,96091,599281
31917,2020,96093,1140153
31919,2020,93201,40429
31920,2020,93207,154928
31921,2020,93208,139707
31922,2020,93218,74187
31923,2020,93219,677333
31924,2020,93221,2770890
31925,2020,93223,1141116
31926,2020,93227,136791
31927,2020,93235,409358
31928,2020,93244,89274
31929,2020,93247,1834537
31930,2020,93256,342197
31931,2020,93257,8551973
31932,2020,93258,16304
31933,2020,93260,147818
31934,2020,93261,140959
31935,2020,93262,11190
31936,2020,93265,1677978
31937,2020,93267,539039
31938,2020,93270,479335
31939,2020,93271,979005
31940,2020,93272,216864
31941,2020,93274,9747696
31942,2020,93275,806
31943,2020,93277,8886077
31944,2020,93282,1082
31945,2020,93286,1138473
31946,2020,93291,9806192
31947,2020,93292,7080068
31948,2020,93603,39998
31949,2020,93615,380802
31950,2020,93618,3236924
31951,2020,93633,65434
31952,2020,93647,892733
31953,2020,93666,6148
31954,2020,93673,49304
31956,2020,95305,30131
31957,2020,95309,55484
31958,2020,95310,492836
31959,2020,95321,2794105
31960,2020,95327,1291621
31961,2020,95335,663190
31962,2020,95346,734564
31963,2020,95347,6684
31964,2020,95364,410355
31965,2020,95370,8325994
31966,2020,95372,598549
31967,2020,95375,426877
31968,2020,95379,999813
31969,2020,95383,2453655
31971,2020,91320,14062038
31972,2020,91360,11132022
31973,2020,91361,10900818
31974,2020,91362,14704789
31975,2020,91377,4887234
31976,2020,93001,5617984
31977,2020,93003,8737614
31978,2020,93004,6045850
31979,2020,93010,11721260
31980,2020,93011,2963
31981,2020,93012,10306417
31982,2020,93015,2652811
31983,2020,93021,10893160
31984,2020,93022,1712217
31985,2020,93023,6754068
31986,2020,93030,6917968
31987,2020,93033,6475342
31988,2020,93035,7093565
31989,2020,93036,5006682
31990,2020,93040,267750
31991,2020,93041,1702410
31992,2020,93060,3734801
31993,2020,93063,14346248
31994,2020,93065,19828632
31995,2020,93066,1289527
31996,2020,93002,860
31997,2020,93005,343
31999,2020,95605,1541810
32000,2020,95606,22232
32001,2020,95607,61905
32002,2020,95612,280066
32003,2020,95616,6558709
32004,2020,95618,5533747
32005,2020,95627,646997
32006,2020,95637,87403
32007,2020,95645,193631
32008,2020,95653,54297
32009,2020,95679,14832
32010,2020,95691,7599126
32011,2020,95694,2011325
32012,2020,95695,6594582
32013,2020,95697,44690
32014,2020,95698,57994
32015,2020,95776,4017395
32016,2020,95798,445
32017,2020,95937,121366
32019,2020,95692,996746
32020,2020,95901,5668229
32021,2020,95918,1008231
32022,2020,95919,224899
32023,2020,95922,124821
32024,2020,95925,58965
32025,2020,95935,168847
32026,2020,95961,4995009
32027,2020,95962,391041
32028,2020,95972,32406
32029,2020,95981,210057
32032,2020,94536,77646
32033,2020,94537,870
32034,2020,94538,114876
32035,2020,94539,827
32036,2020,94540,389
32037,2020,94541,19674
32038,2020,94542,44
32039,2020,94544,637459
32040,2020,94545,283778
32041,2020,94546,32982
32042,2020,94550,42511
32043,2020,94551,142273
32044,2020,94552,12797
32045,2020,94555,91498
32046,2020,94560,3308
32047,2020,94566,196688
32048,2020,94568,17036
32049,2020,94577,33459
32050,2020,94578,14660
32051,2020,94579,174301
32052,2020,94580,1643
32053,2020,94586,4083
32054,2020,94587,324152
32055,2020,94588,5832
32056,2020,94601,1574
32057,2020,94602,299
32058,2020,94603,7049
32059,2020,94605,2942
32060,2020,94606,1083
32061,2020,94607,4863
32062,2020,94609,3447
32063,2020,94612,767
32064,2020,94614,397
32065,2020,94619,6085
32066,2020,94621,3240
32067,2020,94703,2357
32068,2020,94710,1340
32069,2020,94543,59
32071,2020,96120,5278
32073,2020,95601,2522
32074,2020,95629,58298
32075,2020,95640,341576
32076,2020,95642,208028
32077,2020,95665,105834
32078,2020,95666,129724
32079,2020,95669,75935
32080,2020,95675,9028
32081,2020,95685,125289
32082,2020,95689,46153
32084,2020,95914,99965
32085,2020,95916,302890
32086,2020,95917,54022
32087,2020,95926,141107
32088,2020,95928,270870
32089,2020,95930,6521
32090,2020,95938,57015
32091,2020,95940,2110
32092,2020,95941,81933
32093,2020,95942,112184
32094,2020,95948,70672
32095,2020,95954,1448403
32096,2020,95958,2173
32097,2020,95965,764515
32098,2020,95966,2065105
32099,2020,95968,98574
32100,2020,95969,342148
32101,2020,95973,731829
32102,2020,95974,2987
32103,2020,95978,12544
32105,2020,95221,2947
32106,2020,95222,159641
32107,2020,95223,6719
32108,2020,95224,6904
32109,2020,95225,49938
32110,2020,95226,8085
32111,2020,95228,289707
32112,2020,95229,7021
32113,2020,95232,19394
32114,2020,95233,3525
32115,2020,95245,75586
32116,2020,95246,120874
32117,2020,95247,169252
32118,2020,95248,40555
32119,2020,95249,138030
32120,2020,95251,29397
32121,2020,95252,243748
32122,2020,95254,17840
32123,2020,95255,62103
32124,2020,95257,31727
32126,2020,95912,43971
32127,2020,95932,35228
32128,2020,95950,3862
32129,2020,95955,9551
32130,2020,95970,13248
32131,2020,95979,72920
32132,2020,95987,16108
32134,2020,94505,12618
32135,2020,94506,474
32136,2020,94507,1362
32137,2020,94509,150814
32138,2020,94511,110489
32139,2020,94513,125316
32140,2020,94514,29678
32141,2020,94516,1116
32142,2020,94517,121473
32143,2020,94518,216501
32144,2020,94519,3953
32145,2020,94520,244250
32146,2020,94521,1318
32147,2020,94522,1144
32148,2020,94523,2600
32149,2020,94526,1481
32150,2020,94531,892
32151,2020,94547,309
32152,2020,94548,8293
32153,2020,94553,315104
32154,2020,94556,132
32155,2020,94561,107529
32156,2020,94565,442235
32157,2020,94572,4915
32158,2020,94583,2366
32159,2020,94597,944
32160,2020,94598,521
32161,2020,94801,1152
32162,2020,94803,17404
32163,2020,94804,2215
32164,2020,94805,1399
32165,2020,94806,136150
32167,2020,95531,903476
32168,2020,95543,96902
32169,2020,95548,93126
32170,2020,95567,131319
32172,2020,95613,7829
32173,2020,95614,78334
32174,2020,95619,341100
32175,2020,95623,124600
32176,2020,95633,238135
32177,2020,95634,210880
32178,2020,95635,59750
32179,2020,95636,56920
32180,2020,95651,36083
32181,2020,95656,13624
32182,2020,95664,85130
32183,2020,95667,986563
32184,2020,95672,76317
32185,2020,95682,400135
32186,2020,95684,240813
32187,2020,95709,74879
32188,2020,95720,2474
32189,2020,95726,237489
32190,2020,95762,80337
32191,2020,96142,1802
32192,2020,96150,97891
32193,2020,96158,490
32195,2020,93210,39505
32196,2020,93234,24213
32197,2020,93242,19751
32198,2020,93602,127288
32199,2020,93606,2220
32200,2020,93608,18016
32201,2020,93609,25150
32202,2020,93611,7944
32203,2020,93612,267376
32204,2020,93613,620
32205,2020,93616,4768
32206,2020,93619,102336
32207,2020,93621,14644
32208,2020,93622,12411
32209,2020,93624,92
32210,2020,93625,9650
32211,2020,93626,83736
32212,2020,93630,33306
32213,2020,93631,101308
32214,2020,93634,1866
32215,2020,93640,12189
32216,2020,93641,25226
32217,2020,93646,6917
32218,2020,93648,4839
32219,2020,93649,793
32220,2020,93650,149761
32221,2020,93651,46682
32222,2020,93652,2298
32223,2020,93654,91554
32224,2020,93656,38968
32225,2020,93657,202174
32226,2020,93660,1541
32227,2020,93662,162438
32228,2020,93664,1964
32229,2020,93667,170056
32230,2020,93668,2702
32231,2020,93675,395943
32232,2020,93702,621
32233,2020,93705,136557
32234,2020,93706,57402
32235,2020,93710,1586
32236,2020,93711,341
32237,2020,93720,164643
32238,2020,93721,722
32239,2020,93722,81270
32240,2020,93723,29319
32241,2020,93725,170748
32242,2020,93726,15760
32243,2020,93727,41685
32244,2020,93728,46867
32245,2020,93730,1182
32246,2020,93737,5167
32247,2020,93724,26
32249,2020,95913,10857
32250,2020,95920,4328
32251,2020,95939,14086
32252,2020,95943,4564
32253,2020,95951,40588
32254,2020,95963,221897
32255,2020,95988,86565
32257,2020,95501,16003
32258,2020,95503,202532
32259,2020,95511,11552
32260,2020,95514,1544
32261,2020,95519,417746
32262,2020,95521,200084
32263,2020,95524,13941
32264,2020,95525,37406
32265,2020,95526,39057
32266,2020,95528,47491
32267,2020,95536,13856
32268,2020,95537,1906
32269,2020,95540,158257
32270,2020,95542,35475
32271,2020,95545,3473
32272,2020,95546,77289
32273,2020,95547,33631
32274,2020,95549,20010
32275,2020,95550,4670
32276,2020,95551,15370
32277,2020,95553,21318
32278,2020,95554,24952
32279,2020,95555,4902
32280,2020,95556,17880
32281,2020,95558,9906
32282,2020,95559,3852
32283,2020,95560,45170
32284,2020,95562,48956
32285,2020,95564,1377
32286,2020,95565,6798
32287,2020,95569,7807
32288,2020,95570,55658
32289,2020,95571,8616
32290,2020,95573,123485
32291,2020,95589,13025
32293,2020,92222,419
32294,2020,92227,94123
32295,2020,92231,27349
32296,2020,92233,11847
32297,2020,92243,376952
32298,2020,92244,188
32299,2020,92249,25768
32300,2020,92250,75802
32301,2020,92251,82221
32302,2020,92257,204536
32303,2020,92259,44539
32304,2020,92266,69712
32305,2020,92273,48355
32306,2020,92275,43559
32307,2020,92281,13904
32308,2020,92283,68638
32310,2020,92328,969
32311,2020,92384,1403
32312,2020,92389,7683
32313,2020,93513,157165
32314,2020,93514,763842
32315,2020,93522,2018
32316,2020,93526,44118
32317,2020,93530,5664
32318,2020,93545,59603
32319,2020,93549,35178
32321,2020,93203,33983
32322,2020,93205,377613
32323,2020,93206,10123
32324,2020,93215,92758
32325,2020,93222,56692
32326,2020,93224,34631
32327,2020,93225,156141
32328,2020,93226,11522
32329,2020,93238,76889
32330,2020,93240,476206
32331,2020,93241,25209
32332,2020,93243,182218
32333,2020,93249,31043
32334,2020,93250,2963
32335,2020,93251,2969
32336,2020,93252,84054
32337,2020,93255,104629
32338,2020,93263,37505
32339,2020,93268,219544
32340,2020,93276,10360
32341,2020,93280,27927
32342,2020,93283,459915
32343,2020,93285,639000
32344,2020,93287,22033
32345,2020,93301,173036
32346,2020,93304,125308
32347,2020,93305,11597
32348,2020,93306,298151
32349,2020,93307,472282
32350,2020,93308,256915
32351,2020,93309,37455
32352,2020,93311,6290
32353,2020,93312,58255
32354,2020,93313,267748
32355,2020,93314,243916
32356,2020,93501,216480
32357,2020,93504,573
32358,2020,93505,84753
32359,2020,93516,23791
32360,2020,93518,317456
32361,2020,93519,948
32362,2020,93523,18379
32363,2020,93527,367975
32364,2020,93528,15894
32365,2020,93531,21445
32366,2020,93554,2666
32367,2020,93555,888797
32368,2020,93556,718
32369,2020,93558,986
32370,2020,93560,533263
32371,2020,93561,625057
32372,2020,93581,1018
32374,2020,93202,4414
32375,2020,93204,22585
32376,2020,93212,35967
32377,2020,93230,217687
32378,2020,93232,288
32379,2020,93239,11434
32380,2020,93245,75231
32381,2020,93266,6965
32383,2020,95422,1199472
32384,2020,95423,520332
32385,2020,95424,26539
32386,2020,95426,53330
32387,2020,95435,5647
32388,2020,95443,13903
32389,2020,95451,729056
32390,2020,95453,761714
32391,2020,95457,552687
32392,2020,95458,285146
32393,2020,95461,223674
32394,2020,95464,296846
32395,2020,95467,50084
32396,2020,95485,198608
32397,2020,95493,12876
32399,2020,96009,19808
32400,2020,96068,5880
32401,2020,96109,123701
32402,2020,96113,36843
32403,2020,96114,335378
32404,2020,96117,42865
32405,2020,96119,1609
32406,2020,96121,47560
32407,2020,96123,5624
32408,2020,96127,984
32409,2020,96128,41844
32410,2020,96130,541808
32411,2020,96132,1956
32412,2020,96136,4126
32413,2020,96137,106978
32415,2020,90001,249
32416,2020,90003,178
32417,2020,90006,0
32418,2020,90008,958
32419,2020,90011,219
32420,2020,90019,751
32421,2020,90022,410
32422,2020,90027,504
32423,2020,90031,28
32424,2020,90033,574
32425,2020,90034,990
32426,2020,90036,0
32427,2020,90041,5054
32428,2020,90042,1234
32429,2020,90044,1001
32430,2020,90047,1357
32431,2020,90059,198
32432,2020,90062,390
32433,2020,90063,121
32434,2020,90065,75
32435,2020,90066,1113
32436,2020,90201,35591
32437,2020,90210,1354
32438,2020,90220,496768
32439,2020,90221,23611
32440,2020,90230,42047
32441,2020,90240,309
32442,2020,90241,7788
32443,2020,90242,4282
32444,2020,90245,103
32445,2020,90247,61318
32446,2020,90248,61306
32447,2020,90249,8221
32448,2020,90250,1795
32449,2020,90254,25286
32450,2020,90260,444
32451,2020,90262,8753
32452,2020,90265,696190
32453,2020,90272,219629
32454,2020,90278,13749
32455,2020,90280,51899
32456,2020,90290,128265
32457,2020,90291,371
32458,2020,90303,240
32459,2020,90404,6657
32460,2020,90501,47690
32461,2020,90502,63538
32462,2020,90503,61440
32463,2020,90504,33041
32464,2020,90505,162721
32465,2020,90601,28907
32466,2020,90602,2119
32467,2020,90603,16219
32468,2020,90604,16434
32469,2020,90605,1827
32470,2020,90606,52657
32471,2020,90638,70593
32472,2020,90640,7292
32473,2020,90650,63686
32474,2020,90660,104572
32475,2020,90670,19363
32476,2020,90701,28167
32477,2020,90704,118
32478,2020,90706,113013
32479,2020,90710,396109
32480,2020,90712,572
32481,2020,90715,23946
32482,2020,90716,41717
32483,2020,90717,74062
32484,2020,90723,253168
32485,2020,90731,2185
32486,2020,90732,222070
32487,2020,90744,31923
32488,2020,90745,382995
32489,2020,90746,385812
32490,2020,90802,1110
32491,2020,90803,149669
32492,2020,90804,865
32493,2020,90805,146763
32494,2020,90806,393
32495,2020,90810,171098
32496,2020,90815,579
32497,2020,91001,848
32498,2020,91010,35056
32499,2020,91011,132
32500,2020,91016,82655
32501,2020,91024,221
32502,2020,91030,35
32503,2020,91040,40409
32504,2020,91042,9779
32505,2020,91214,422
32506,2020,91301,114758
32507,2020,91302,202287
32508,2020,91303,262
32509,2020,91304,400396
32510,2020,91306,416
32511,2020,91307,241
32512,2020,91310,2886
32513,2020,91311,301560
32514,2020,91321,94075
32515,2020,91324,79360
32516,2020,91325,328
32517,2020,91326,468
32518,2020,91328,532
32519,2020,91331,79104
32520,2020,91335,33566
32521,2020,91340,1576
32522,2020,91342,842282
32523,2020,91344,1152
32524,2020,91345,188119
32525,2020,91350,108458
32526,2020,91351,731051
32527,2020,91352,14522
32528,2020,91357,1034
32529,2020,91364,90749
32530,2020,91367,645
32531,2020,91381,1403
32532,2020,91384,229969
32533,2020,91387,182324
32534,2020,91390,188631
32535,2020,91402,458
32536,2020,91404,132
32537,2020,91405,43538
32538,2020,91406,24487
32539,2020,91432,948
32540,2020,91501,2021
32541,2020,91506,964
32542,2020,91605,62504
32543,2020,91607,107
32544,2020,91702,128551
32545,2020,91706,30883
32546,2020,91716,755
32547,2020,91719,156
32548,2020,91720,433
32549,2020,91722,64885
32550,2020,91723,861
32551,2020,91724,101768
32552,2020,91731,52696
32553,2020,91732,69792
32554,2020,91733,12925
32555,2020,91740,121144
32556,2020,91741,29999
32557,2020,91744,177917
32558,2020,91745,150361
32559,2020,91746,7626
32560,2020,91748,123851
32561,2020,91750,724980
32562,2020,91754,1374
32563,2020,91765,157
32564,2020,91766,228050
32565,2020,91767,78933
32566,2020,91768,90637
