,ZIP Code,growth_pol_23_24,policies_24,growth_pol_22_23,policies_23,growth_pol_21_22,policies_22,growth_pol_20_21,policies_21,policies_20,growth_exp_23_24,exposure_24,growth_exp_22_23,exposure_23,growth_exp_21_22,exposure_22,growth_exp_20_21,exposure_21,exposure_20
1028,91759,0.062,138,0.102,130,0.135,118,-0.063,104,111,0.211,88146312,0.155,72760161,0.293,63005605,0.012,48739933,48171348
1029,91761,0.98,202,0.275,102,-0.012,80,-0.047,81,85,1.633,128540639,0.467,48827814,0.131,33287854,0.012,29441582,29088830
1030,91762,0.978,178,0.364,90,-0.083,66,-0.065,72,77,1.422,116989426,0.689,48301796,-0.049,28601234,0.056,30075022,28481127
1031,91763,0.583,95,0.2,60,0.0,50,0.0,50,50,0.946,57740698,0.46,29677856,0.161,20330510,0.074,17512512,16298749
1032,91764,0.6,160,0.205,100,-0.057,83,0.06,88,83,0.865,100270164,0.498,53773922,0.097,35887251,0.162,32701955,28138861
1033,91784,0.788,202,0.284,113,0.173,88,0.19,75,63,0.882,280638774,0.43,149140293,0.29,104293850,0.348,80863293,59985229
1034,91786,1.143,105,0.289,49,-0.026,38,-0.049,39,41,1.388,64695160,0.543,27089096,0.134,17560190,0.036,15485796,14952123
1035,92242,4.143,36,0.167,7,-0.143,6,0.0,7,7,4.724,12602712,0.694,2201869,-0.132,1300010,0.464,1496857,1022625
1036,92252,1.202,185,0.585,84,0.178,53,0.0,45,45,1.463,108170767,0.825,43923967,0.464,24070758,0.134,16443562,14498330
1037,92256,1.091,138,0.692,66,0.114,39,-0.125,35,40,1.152,75811418,0.959,35226426,0.237,17985968,0.338,14539534,10864360
1038,92267,10.0,22,1.0,2,0.0,1,0.0,1,0,15.666,4578517,2.921,274724,0.054,70064,0.0,66500,0
1039,92268,0.113,59,0.71,53,0.0,31,0.0,0,0,0.268,40815345,0.92,32187489,0.0,16768368,0.0,0,0
1040,92277,1.286,160,0.667,70,-0.236,42,0.41,55,39,1.917,73579285,0.927,25220009,-0.003,13087929,0.415,13128128,9277523
1041,92280,4.0,5,0.0,1,0.0,1,-0.5,1,2,2.758,930020,0.599,247500,0.05,154773,-0.446,147400,265970
1042,92284,1.404,387,1.403,161,-0.343,67,0.074,102,95,1.615,236638475,2.447,90486223,-0.358,26248643,0.396,40859361,29277765
1043,92285,0.188,82,0.232,69,0.018,56,-0.018,55,56,0.339,30427444,0.403,22727259,0.153,16194763,0.051,14039974,13356693
1044,92301,1.401,353,0.531,147,-0.02,96,0.021,98,96,2.189,207747941,0.883,65146636,0.248,34602715,0.113,27729569,24909462
1045,92304,0.0,0,0.0,0,0.0,0,-1.0,0,1,0.0,0,0.0,0,0.0,0,-1.0,0,48986
1046,92305,0.053,276,0.069,262,0.099,245,0.088,223,205,0.167,152767490,0.144,130898532,0.19,114398847,0.171,96113482,82047720
1047,92307,2.01,295,0.719,98,0.0,57,-0.136,57,66,2.998,201914081,0.98,50499958,0.203,25507323,-0.15,21194329,24925035
1048,92308,2.009,328,0.346,109,0.286,81,0.105,63,57,2.957,210318808,0.582,53156465,0.479,33595497,0.214,22716394,18715519
1049,92309,0.0,3,2.0,3,0.0,1,0.0,0,0,-0.001,1638164,5.747,1639456,0.0,243000,0.0,0,0
1050,92311,1.426,131,0.08,54,0.111,50,-0.063,45,48,1.892,63633416,0.419,22003000,0.214,15502875,0.119,12768902,11407535
1051,92313,2.136,138,1.0,44,-0.12,22,0.389,25,18,2.352,123692897,1.049,36905143,-0.043,18007513,0.476,18825447,12751036
1052,92314,0.044,4872,0.105,4668,0.291,4226,0.205,3274,2718,0.138,2997638508,0.195,2633556052,0.454,2203838757,0.31,1516168262,1157791765
1053,92315,0.038,5175,0.102,4987,0.229,4524,0.334,3681,2760,0.117,3819468885,0.205,3419154696,0.371,2837908126,0.453,2069932955,1424404302
1054,92316,0.596,233,0.159,146,0.0,126,0.05,126,120,0.987,125835705,0.312,63327662,0.135,48280356,0.13,42546337,37662929
1055,92317,0.054,136,0.032,129,0.068,125,0.17,117,100,0.166,88699985,0.136,76086530,0.163,66969511,0.257,57602987,45826580
1056,92318,0.0,4,0.0,0,-1.0,0,0.0,1,0,0.0,1744800,0.0,0,-1.0,0,0.0,308750,0
1057,92321,-0.004,260,0.12,261,0.013,233,0.438,230,160,0.065,154506655,0.187,145115439,0.118,122203647,0.514,109314662,72208576
1058,92322,-0.049,467,0.021,491,0.048,481,0.286,459,357,0.009,271304997,0.093,268932142,0.127,246054328,0.406,218353581,155300548
1059,92324,0.806,670,0.302,371,0.084,285,0.154,263,228,1.078,490385961,0.514,236013164,0.308,155913225,0.417,119242870,84175300
1060,92325,-0.017,4044,0.034,4115,0.09,3978,0.203,3650,3035,0.063,2391468082,0.115,2248880600,0.19,2017761636,0.307,1696116120,1297752524
1061,92327,0.5,3,0.0,2,0.0,0,-1.0,0,1,0.4,1329553,0.0,949400,0.0,0,-1.0,0,195480
1062,92332,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0
1063,92335,0.447,421,0.132,291,-0.059,257,-0.039,273,284,0.887,222142366,0.293,117743682,0.032,91040313,0.029,88184449,85734981
1064,92336,1.555,534,0.34,209,-0.06,156,0.018,166,163,2.078,482068869,0.58,156592744,0.08,99084309,0.145,91766360,80146944
1065,92337,0.97,264,0.381,134,-0.058,97,0.062,103,97,1.452,193950146,0.613,79108542,0.056,49034114,0.21,46443821,38381374
1066,92338,0.0,1,0.0,0,0.0,0,0.0,0,0,0.0,406000,0.0,0,0.0,0,0.0,0,0
1067,92339,0.05,445,0.065,424,0.16,398,0.155,343,297,0.151,258812667,0.149,224946496,0.234,195856991,0.234,158672565,128541194
1068,92341,0.043,649,0.093,622,0.138,569,0.155,500,433,0.13,337833402,0.171,298891516,0.263,255274961,0.251,202092449,161588797
1069,92342,1.444,44,0.385,18,-0.071,13,0.077,14,13,2.503,31206484,0.526,8908597,0.143,5836372,0.316,5105882,3880119
1070,92344,0.547,727,0.313,470,0.336,358,0.464,268,183,0.66,604804502,0.519,364264095,0.53,239742223,0.758,156664316,89131654
1071,92345,1.477,686,0.413,277,0.059,196,0.069,185,173,1.859,419619962,0.631,146761741,0.274,89974573,0.211,70604533,58281669
1072,92346,1.48,630,0.628,254,0.191,156,0.12,131,117,1.467,549825081,0.701,222862981,0.542,130998656,0.29,84967887,65877383
1073,92347,1.6,13,0.667,5,0.5,3,0.0,2,2,1.751,4634823,0.787,1684771,1.258,942925,0.057,417683,395289
1074,92352,-0.002,6293,0.051,6304,0.135,5999,0.25,5284,4227,0.073,6207816029,0.131,5784143858,0.265,5116111492,0.398,4043433951,2892615639
1075,92354,2.415,222,0.667,65,0.083,39,0.241,36,29,2.682,211119940,1.152,57342503,0.11,26647785,0.425,23998795,16842479
1076,92356,0.73,109,0.125,63,0.167,56,0.297,48,37,0.852,47636323,0.263,25716382,0.291,20358056,0.483,15771341,10633873
1077,92358,0.044,213,0.133,204,0.029,180,0.067,175,164,0.139,118830038,0.301,104312684,0.136,80156432,0.18,70531397,59761172
1078,92359,0.651,317,0.444,192,0.478,133,0.304,90,69,0.848,193566646,0.535,104723793,0.635,68212493,0.498,41727544,27862608
1079,92363,1.316,44,0.9,19,-0.167,10,0.091,12,11,1.364,16380544,1.517,6930360,0.075,2753517,0.233,2562371,2078025
1080,92364,-0.5,1,0.0,2,1.0,2,0.0,1,1,-0.366,1199169,0.676,1890621,0.645,1128137,0.047,685746,655216
1081,92365,0.944,35,0.059,18,0.214,17,-0.067,14,15,0.735,16684914,0.403,9618498,0.49,6855429,0.105,4599758,4161980
1082,92368,2.25,13,0.333,4,-0.25,3,1.0,4,2,2.883,6374786,0.573,1641788,-0.173,1043411,1.873,1261367,439057
1083,92371,0.593,892,0.637,560,0.31,342,0.299,261,201,0.914,514426435,0.877,268756320,0.565,143156475,0.566,91447357,58396848
1084,92372,0.598,398,0.596,249,0.793,156,0.426,87,61,0.848,238019810,0.716,128830665,1.054,75097823,0.657,36561378,22069987
1085,92373,0.568,776,0.427,495,0.382,347,0.294,251,194,0.614,1034711494,0.523,641093254,0.512,420816732,0.422,278302298,195740887
1086,92374,1.533,233,0.394,92,0.158,66,0.056,57,54,1.566,235629735,0.617,91826098,0.643,56798410,0.403,34575534,24635693
1087,92376,0.451,354,0.104,244,0.0,221,-0.075,221,239,0.769,200402826,0.255,113272747,0.157,90264769,-0.005,78037908,78460110
1088,92377,1.41,147,0.452,61,-0.023,42,0.024,43,42,1.853,115431328,0.792,40465231,0.099,22577915,0.219,20536892,16851346
1089,92378,0.053,180,0.132,171,0.086,151,0.188,139,117,0.186,97774627,0.229,82435578,0.225,67066122,0.297,54744080,42210880
1090,92382,0.031,2560,0.075,2482,0.156,2309,0.107,1997,1804,0.122,1555257213,0.17,1385893038,0.275,1184110623,0.179,929068155,787746300
1091,92385,0.114,117,0.071,105,0.126,98,0.318,87,66,0.192,105828893,0.128,88797711,0.228,78698657,0.43,64110371,44823164
1092,92386,0.108,1756,0.071,1585,0.219,1480,0.135,1214,1070,0.234,763672724,0.162,618810862,0.345,532407406,0.242,395803402,318759887
1093,92391,0.058,932,0.061,881,0.067,830,0.265,778,615,0.136,579215216,0.14,509876025,0.159,447121185,0.375,385728989,280508564
1094,92392,1.791,441,0.519,158,-0.071,104,0.077,112,104,2.762,309867548,0.923,82364203,0.115,42842115,0.176,38434492,32687897
1095,92394,1.595,205,0.274,79,-0.016,62,-0.113,63,71,2.402,135637519,0.509,39874666,0.095,26433272,-0.053,24138052,25496098
1096,92395,1.282,235,0.062,103,-0.03,97,0.075,100,93,1.799,124660796,0.235,44534570,0.088,36057592,0.328,33147408,24953876
1097,92397,0.099,1572,0.255,1431,0.39,1140,0.287,820,637,0.158,957456356,0.352,826526275,0.577,611559460,0.431,387708605,270893668
1098,92398,1.167,13,0.5,6,-0.2,4,0.25,5,4,1.902,4502630,1.082,1551599,-0.099,745139,0.42,826669,581959
1099,92399,0.464,1861,0.327,1271,0.332,958,0.349,719,533,0.52,1658607447,0.44,1091529394,0.497,757802773,0.462,506283718,346203676
1100,92401,-0.182,9,-0.214,11,0.077,14,-0.133,13,15,0.035,2608097,-0.243,2520690,0.128,3328947,-0.247,2950153,3919886
1101,92404,0.492,631,0.36,423,-0.077,311,0.015,337,332,0.883,411069838,0.65,218361003,0.039,132301967,0.135,127373100,112181427
1102,92405,0.444,348,0.066,241,-0.017,226,-0.069,230,247,0.836,171262618,0.213,93292856,0.127,76936171,0.01,68259267,67554340
1103,92407,0.616,1107,0.273,685,0.041,538,0.07,517,483,0.959,774023923,0.486,395176977,0.184,265855791,0.194,224474004,188024558
1104,92408,0.531,98,-0.045,64,-0.069,67,-0.053,72,76,1.327,44070722,0.061,18941339,-0.005,17857763,-0.024,17948247,18392814
1105,92410,0.338,396,0.014,296,-0.085,292,-0.018,319,325,0.622,149487926,0.098,92166814,-0.029,83904000,0.062,86377896,81321649
1106,92411,0.175,242,0.005,206,-0.042,205,-0.04,214,223,0.53,106667563,0.1,69716517,0.108,63359535,0.032,57190838,55443076
1107,93558,0.0,1,0.0,0,0.0,0,0.0,0,0,0.0,1187114,0.0,0,0.0,0,0.0,0,0
1108,93562,2.333,10,0.5,3,-0.6,2,0.25,5,4,0.922,5798113,0.722,3016706,-0.322,1751837,0.157,2584526,2233894
1109,91901,0.136,2430,0.269,2140,0.398,1686,0.254,1206,962,0.216,2748342801,0.361,2259496615,0.595,1659686443,0.364,1040708970,763162081
1110,91902,1.061,68,0.5,33,0.158,22,-0.296,19,27,1.587,93528621,0.781,36147554,0.293,20298836,-0.312,15695925,22824868
1111,91905,0.349,201,0.307,149,0.213,114,0.306,94,72,0.508,93934504,0.411,62283635,0.313,44155220,0.433,33631207,23466863
1112,91906,0.291,413,0.35,320,0.5,237,0.225,158,129,0.445,249308188,0.485,172559307,0.677,116195099,0.341,69272842,51655780
1113,91910,2.939,130,1.2,33,-0.348,15,0.278,23,18,3.735,97971473,1.333,20689149,-0.37,8869308,0.471,14074394,9566523
1114,91911,3.625,111,0.6,24,-0.063,15,0.067,16,15,3.986,66900464,0.585,13418212,0.009,8467581,0.189,8392690,7058652
1115,91913,2.971,139,1.059,35,0.417,17,0.5,12,8,3.004,122444658,2.13,30583713,0.291,9772039,1.057,7567189,3679125
1116,91914,2.239,217,1.161,67,0.55,31,0.429,20,14,2.32,372514100,1.269,112219054,0.752,49457337,0.6,28227564,17640020
1117,91915,7.118,138,0.7,17,0.667,10,-0.143,6,7,5.257,130187010,1.101,20806708,0.77,9903064,0.119,5596402,5002560
1118,91916,-0.008,385,0.135,388,0.363,342,0.141,251,220,0.134,312391209,0.233,275358476,0.37,223414395,0.274,163080203,127963690
1119,91917,0.118,76,0.079,68,0.125,63,0.217,56,46,0.206,51360824,0.196,42601471,0.166,35621604,0.308,30554602,23359689
1120,91931,0.0,72,0.0,0,0.0,0,0.0,0,0,0.0,35758810,0.0,0,0.0,0,0.0,0,0
1121,91932,2.222,29,0.286,9,0.0,7,0.4,7,5,1.535,20685917,0.937,8159562,0.067,4213527,0.858,3947694,2124424
1122,91934,0.292,31,0.263,24,0.462,19,-0.133,13,15,0.623,12936802,0.278,7971835,0.527,6236855,-0.121,4084371,4644756
1123,91935,0.15,1330,0.194,1157,0.257,969,0.134,771,680,0.281,1523558035,0.291,1189079450,0.424,921363772,0.268,647251638,510397294
1124,91941,2.034,88,0.318,29,0.375,22,0.143,16,14,2.108,102806748,0.409,33082778,0.914,23471449,0.224,12263643,10022281
1125,91942,6.333,44,-0.143,6,0.75,7,-0.2,4,5,6.122,20941390,0.006,2940249,0.52,2923527,-0.195,1922778,2389498
1126,91945,1.353,40,0.417,17,-0.25,12,0.0,16,16,1.626,26130382,0.575,9952348,-0.132,6318149,0.026,7280913,7093672
1127,91950,1.6,65,0.136,25,-0.154,22,-0.257,26,35,1.979,43745820,0.393,14685967,0.018,10545423,-0.205,10362098,13033549
1128,91962,0.082,407,0.153,376,0.025,326,0.089,318,292,0.165,296388267,0.271,254377804,0.225,200128354,0.155,163313118,141425235
1129,91963,0.132,77,0.193,68,0.213,57,0.175,47,40,0.165,44229043,0.304,37961728,0.35,29109955,0.338,21557853,16114655
1130,91977,2.24,311,0.433,96,0.218,67,0.146,55,48,2.735,239883708,0.656,64219238,0.334,38780359,0.308,29066855,22214321
1131,91978,0.83,247,0.517,135,0.391,89,0.123,64,57,0.829,243267334,0.645,133027810,0.558,80856725,0.064,51890276,48778345
1132,91980,0.0,4,1.0,4,-0.333,2,-0.25,3,4,0.072,2497617,1.59,2329844,-0.264,899447,-0.198,1222676,1524231
1133,92003,0.876,272,0.813,145,1.0,80,1.105,40,19,0.905,421203346,0.859,221114631,1.46,118933835,1.337,48340238,20683447
1134,92004,1.238,47,0.0,21,0.105,21,0.583,19,12,0.876,28256677,0.224,15062639,0.455,12307445,0.591,8457203,5316982
1135,92007,3.667,28,1.0,6,0.0,3,-1.0,0,2,5.611,35829039,0.881,5419565,0.0,2880850,-1.0,0,1535628
1136,92008,1.724,79,0.318,29,0.158,22,0.462,19,13,2.361,93658832,0.27,27868824,0.318,21943782,1.058,16643187,8086351
1137,92009,3.151,440,1.0,106,0.06,53,0.429,50,35,3.332,698314363,1.07,161188581,0.33,77851701,0.534,58542164,38162247
1138,92010,2.84,96,1.083,25,0.2,12,0.429,10,7,2.494,87048135,1.881,24916357,0.433,8649476,1.147,6034765,2810801
1139,92011,4.938,95,0.333,16,-0.143,12,1.8,14,5,7.051,129361521,0.64,16066946,-0.088,9795344,3.193,10742945,2562402
1140,92014,1.837,122,0.654,43,0.625,26,0.333,16,12,1.793,205955823,0.858,73750952,0.946,39701216,0.67,20406254,12216540
1141,92019,1.126,1033,0.599,486,0.448,304,0.329,210,158,1.1,1157159825,0.704,550924105,0.655,323365112,0.535,195430674,127313193
1142,92020,3.56,114,0.923,25,0.083,13,0.091,12,11,3.766,96524121,0.741,20254171,-0.031,11632855,0.66,11999159,7229457
1143,92021,0.807,1068,0.728,591,0.576,342,0.418,217,153,1.008,939073885,0.859,467716532,0.801,251533949,0.509,139667105,92528962
1144,92024,1.7,324,0.429,120,0.2,84,1.121,70,33,2.063,548646867,0.53,179121407,0.361,117104602,1.532,86030893,33979981
1145,92025,0.802,337,0.472,187,0.46,127,0.526,87,57,0.935,424710332,0.504,219478990,0.619,145967728,0.805,90182586,49950362
1146,92026,0.548,1763,0.44,1139,0.569,791,0.381,504,365,0.628,1918121984,0.513,1178540371,0.797,778811851,0.481,433318138,292591994
1147,92027,0.874,806,0.963,430,0.223,219,0.657,179,108,1.177,751158752,0.871,345001618,0.303,184437191,0.971,141569803,71808698
1148,92029,0.605,682,0.221,425,0.101,348,0.672,316,189,0.628,861355001,0.283,528942388,0.22,412223853,0.957,337924351,172676310
1149,92036,0.081,966,0.183,894,0.189,756,0.242,636,512,0.14,756630901,0.265,663462431,0.302,524487233,0.37,402876462,294081012
1150,92037,1.234,210,0.362,94,0.095,69,0.145,63,55,1.155,339206365,0.444,157392452,0.365,108985156,0.715,79815543,46549236
1151,92040,0.865,927,0.497,497,0.495,332,0.127,222,197,0.959,848974589,0.61,433406605,0.707,269207967,0.201,157698799,131322800
1152,92054,2.2,96,1.308,30,0.083,13,0.091,12,11,2.009,72364193,3.962,24048990,-0.036,4846480,0.031,5026537,4875312
1153,92055,0.0,1,0.0,0,0.0,0,0.0,0,0,0.0,236250,0.0,0,0.0,0,0.0,0,0
1154,92056,4.139,185,1.0,36,0.286,18,0.273,14,11,4.58,150062589,1.571,26892770,0.53,10458528,0.352,6834825,5054343
1155,92057,2.587,391,1.137,109,0.962,51,0.368,26,19,2.307,364422889,1.586,110187447,1.776,42616165,0.951,15353687,7867756
1156,92058,4.03,166,0.833,33,0.385,18,1.167,13,6,4.482,126519292,1.461,23077283,0.643,9376490,2.551,5706316,1606906
1157,92059,-0.034,84,0.225,87,-0.527,71,0.19,150,126,0.045,86699845,0.315,82940731,-0.363,63087811,0.287,99113345,76993874
1158,92060,0.198,127,0.165,106,0.0,91,0.0,0,0,0.276,85217022,0.287,66758461,0.0,51858411,0.0,0,0
1159,92061,0.331,229,0.686,172,0.925,102,0.325,53,40,0.396,259127127,0.884,185605864,1.626,98503691,0.574,37516745,23828210
1160,92064,1.098,835,0.537,398,0.27,259,0.457,204,140,1.12,1351035814,0.671,637378543,0.311,381480845,0.635,290934573,177957066
1161,92065,0.316,2701,0.316,2052,0.254,1559,0.276,1243,974,0.386,2886151702,0.399,2081730256,0.366,1488175403,0.356,1089357602,803458098
1162,92066,0.2,30,0.042,25,0.043,24,0.211,23,19,0.125,18813798,0.114,16717184,0.308,15012747,0.153,11478872,9955240
1163,92067,0.785,441,0.286,247,0.103,192,2.412,174,51,0.931,1130469542,0.341,585511204,0.198,436582371,3.11,364443442,88666332
1164,92069,1.142,437,0.299,204,0.04,157,0.313,151,115,1.438,457091991,0.391,187470781,0.148,134793243,0.438,117432581,81647092
1165,92070,-0.016,125,0.114,127,0.357,114,0.585,84,53,0.041,110808707,0.169,106460150,0.628,91048025,0.866,55935417,29972341
1166,92071,2.144,591,1.41,188,0.625,78,0.714,48,28,2.23,427047311,1.337,132222049,0.817,56582091,0.861,31141635,16735533
1167,92075,3.313,69,1.286,16,0.0,7,2.5,7,2,5.449,98516009,2.838,15276525,0.064,3980271,2.591,3741923,1041980
1168,92078,1.489,799,0.408,321,0.357,228,0.302,168,129,1.409,978433819,0.541,406177853,0.484,263574234,0.394,177579413,127382834
1169,92081,1.893,81,0.4,28,0.25,20,1.0,16,8,2.141,80387505,0.773,25589798,0.489,14430727,0.834,9692995,5286547
1170,92082,0.392,2207,0.658,1585,1.124,956,0.368,450,329,0.503,2426755487,0.761,1614376726,1.513,916977772,0.499,364854737,243384605
1171,92083,1.269,59,0.857,26,0.0,14,0.273,14,11,1.416,45451878,1.094,18811334,0.205,8981375,0.387,7453073,5371705
1172,92084,0.593,768,0.296,482,0.24,372,0.887,300,159,0.632,961992295,0.402,589316846,0.348,420210270,1.105,311727830,148071463
1173,92086,0.064,351,0.041,330,0.233,317,0.404,257,183,0.15,176841572,0.121,153803426,0.295,137196159,0.439,105919481,73602353
1174,92091,0.74,87,0.163,50,0.344,43,0.6,32,20,0.617,213407627,0.221,131940297,0.435,108064280,1.127,75317039,35401990
1175,92101,1.05,41,0.25,20,0.0,16,-0.111,16,18,1.08,16920595,0.104,8133328,0.117,7366115,0.037,6594033,6356414
1176,92102,0.178,185,-0.043,157,-0.104,164,-0.071,183,197,0.472,91208083,0.107,61964043,-0.05,55954132,0.075,58886037,54792663
1177,92103,0.74,127,0.304,73,0.037,56,-0.206,54,68,0.936,123988336,0.799,64044583,0.331,35607114,0.148,26750765,23294956
1178,92104,0.338,91,0.03,68,0.0,66,-0.07,66,71,0.819,44817479,0.15,24634103,0.202,21420543,-0.037,17818242,18503859
1179,92105,0.693,303,0.006,179,-0.101,178,-0.057,198,210,1.748,144759125,0.152,52677942,-0.053,45746708,0.027,48311163,47026312
1180,92106,1.545,28,0.0,11,0.1,11,-0.091,10,11,3.379,31747382,-0.153,7250731,1.12,8559098,-0.034,4037164,4179659
1181,92107,0.444,65,0.071,45,0.05,42,-0.048,40,42,0.806,39601587,0.169,21929267,0.385,18754826,0.03,13542800,13151034
1182,92108,8.0,45,0.0,5,0.667,5,0.5,3,2,12.488,10605399,-0.04,786256,0.908,819116,0.352,429371,317500
1183,92109,0.939,64,0.138,33,-0.094,29,-0.111,32,36,1.637,40835551,0.356,15488057,0.096,11419220,-0.035,10422492,10798940
1184,92110,0.708,41,0.091,24,0.0,22,-0.154,22,26,1.72,23436844,0.466,8615667,-0.138,5878948,0.015,6819255,6715632
1185,92111,3.786,134,0.167,28,0.0,24,0.0,24,24,3.718,81004334,0.489,17168859,0.148,11529069,0.05,10044433,9562683
1186,92113,0.067,256,-0.044,240,-0.104,251,-0.085,280,306,0.334,99101219,0.082,74314901,-0.011,68699373,0.002,69488819,69370056
1187,92114,0.49,149,0.075,100,-0.106,93,-0.119,104,118,1.17,87515529,0.269,40329922,0.019,31770662,-0.047,31163010,32691392
1188,92115,1.782,153,0.341,55,0.051,41,-0.049,39,41,2.335,132848040,0.818,39830364,0.254,21904502,0.072,17466409,16289701
1189,92116,0.876,182,0.26,97,-0.013,77,0.013,78,77,1.505,133546267,0.665,53302866,0.228,32005152,0.247,26063320,20906038
1190,92117,2.667,154,0.448,42,0.0,29,0.0,29,29,3.089,124178670,0.84,30367667,0.267,16503208,-0.02,13023716,13285145
1191,92118,2.4,17,0.667,5,0.5,3,-0.333,2,3,2.788,28704780,0.303,7577858,0.787,5814498,-0.192,3253187,4024171
1192,92119,2.556,256,1.057,72,0.167,35,0.5,30,20,2.758,217666180,1.423,57920887,0.253,23900653,0.59,19078265,11998168
1193,92120,1.51,246,0.508,98,0.066,65,0.245,61,49,1.671,218138397,0.688,81665127,0.163,48365508,0.306,41590441,31842807
1194,92121,2.389,61,0.5,18,0.333,12,0.5,9,6,2.696,70621276,0.842,19107097,0.361,10375479,0.286,7622365,5926117
1195,92122,3.263,81,0.9,19,-0.167,10,0.333,12,9,3.287,60426672,0.98,14094397,-0.169,7117919,0.512,8561592,5661087
1196,92123,1.773,61,1.2,22,0.0,10,0.111,10,9,1.861,44780401,1.443,15649773,0.048,6405818,0.325,6113898,4614627
1197,92124,2.649,281,1.139,77,-0.122,36,0.367,41,30,2.758,251626394,1.47,66954673,-0.078,27108286,0.581,29406284,18600369
1198,92126,2.292,395,0.579,120,0.226,76,0.348,62,46,2.579,318610593,0.903,89028395,0.432,46772854,0.471,32674007,22207991
1199,92127,2.612,661,0.968,183,0.453,93,0.684,64,38,2.847,1068216672,1.215,277706967,1.008,125350302,1.004,62437771,31164087
1200,92128,2.179,356,1.0,112,0.018,56,0.618,55,34,1.961,381502460,1.056,128836730,0.08,62655354,1.029,58033197,28600491
1201,92129,1.554,756,0.37,296,0.059,216,1.318,204,88,1.939,827693962,0.505,281600114,0.121,187145651,1.757,166895160,60541723
1202,92130,2.382,531,0.635,157,0.091,96,1.146,88,41,2.531,959262674,0.822,271693869,0.245,149145416,1.359,119769262,50781893
1203,92131,0.82,859,0.259,472,0.15,375,0.132,326,288,0.938,1191388698,0.385,614837891,0.279,443819344,0.244,347064163,279077501
1204,92139,0.75,42,0.091,24,0.1,22,-0.048,20,21,0.906,26429346,0.258,13866526,0.344,11021757,-0.014,8203251,8321611
1205,92154,3.0,196,0.361,49,0.125,36,0.28,32,25,2.998,152013258,0.544,38026514,0.453,24621828,0.38,16948731,12284954
1206,92173,0.25,25,0.0,20,0.176,20,0.133,17,15,1.062,18835679,0.133,9133740,0.462,8064253,0.188,5515641,4643585
1207,94102,0.5,9,0.2,6,-0.286,5,0.4,7,5,0.916,14792801,0.469,7722425,-0.178,5256746,0.864,6396942,3431359
1208,94103,0.818,20,0.222,11,0.0,9,-0.25,9,12,0.733,26138487,0.38,15082146,0.069,10926823,-0.173,10220175,12364198
1209,94105,2.0,9,2.0,3,0.0,1,0.0,1,0,0.653,8160045,2.291,4936250,0.0,1500000,0.0,1500000,0
1210,94107,0.778,16,-0.1,9,0.25,10,-0.2,8,10,3.084,13621219,-0.344,3335204,0.715,5081132,-0.245,2963184,3924988
1211,94108,3.0,4,0.0,1,0.0,1,0.0,1,1,5.352,5623137,0.08,885254,0.075,819680,0.056,762507,721802
1212,94109,1.364,26,0.375,11,0.143,8,-0.125,7,8,1.972,51312784,0.949,17267168,0.561,8858298,-0.488,5674006,11081135
