,ZIP Code,New,Renewed,Expiring,Insured-Initiated Nonrenewed,Insurer-Initiated Nonrenewed,Pct NonRenewed,Pct NonRenewed Owner,Pct NonRenewed Company
779,93541,103,1052,1167,71,44,0.09854327335047129,0.060839760068551844,0.037703513281919454
780,93543,3284,20792,23983,2272,919,0.13305257891006128,0.09473376975357545,0.03831880915648585
781,93544,388,2371,2748,270,107,0.13719068413391558,0.0982532751091703,0.03893740902474527
782,93545,451,3669,4144,342,133,0.11462355212355213,0.08252895752895753,0.03209459459459459
783,93546,2293,21965,24441,1984,492,0.10130518391227855,0.08117507466961253,0.020130109242666012
784,93549,46,462,502,31,9,0.0796812749003984,0.061752988047808766,0.017928286852589643
785,93550,15976,96128,111702,12537,3037,0.1394245402947127,0.11223612826986087,0.027188412024851838
786,93551,17592,98762,115737,13919,3056,0.1466687403336876,0.12026404693399691,0.026404693399690676
787,93552,9776,59699,69202,7926,1577,0.13732262073350482,0.11453426201554869,0.022788358717956127
788,93553,545,3631,4219,385,203,0.1393695188433278,0.0912538516236075,0.04811566721972031
789,93554,19,167,195,21,7,0.14358974358974358,0.1076923076923077,0.035897435897435895
790,93555,8744,65714,74086,6746,1626,0.11300380638717167,0.09105633992927138,0.02194746645790028
791,93560,6337,33486,38992,4476,1030,0.1412084530160033,0.11479277800574476,0.026415675010258516
792,93561,12129,66049,77680,8289,3342,0.14972966014418126,0.10670700308959835,0.043022657054582907
793,93562,403,2551,3012,292,169,0.15305444887118194,0.09694555112881806,0.05610889774236388
794,93563,2,30,31,0,1,0.03225806451612903,0.0,0.03225806451612903
795,93591,1870,11146,12973,1359,468,0.14083095660217373,0.10475603175826717,0.03607492484390658
796,93601,573,4353,4969,398,218,0.12396860535318978,0.08009659891326222,0.04387200643992755
797,93602,1028,6197,7324,670,457,0.1538776624795194,0.0914800655379574,0.06239759694156199
798,93603,47,385,446,35,26,0.1367713004484305,0.07847533632286996,0.05829596412556054
799,93604,719,5451,6302,591,260,0.13503649635036497,0.09377975245953665,0.041256743890828305
800,93605,34,377,471,68,26,0.19957537154989385,0.14437367303609341,0.055201698513800426
801,93606,174,1366,1563,144,53,0.12603966730646193,0.09213051823416507,0.03390914907229686
802,93608,107,524,592,48,20,0.11486486486486487,0.08108108108108109,0.033783783783783786
803,93609,724,4898,5569,492,179,0.12048841802837135,0.08834620219069851,0.03214221583767283
804,93610,3973,22682,26411,3019,710,0.1411911703456893,0.11430843209268865,0.026882738253000645
805,93611,11523,91808,102994,9958,1228,0.10860826844282191,0.09668524380060975,0.011923024642212168
806,93612,6156,45913,51896,4974,1009,0.11528826884538307,0.09584553722830276,0.019442731617080315
807,93614,4182,26763,31049,2947,1339,0.13803987245966054,0.09491448999967793,0.04312538245998261
808,93615,590,5037,5608,396,175,0.1018188302425107,0.07061340941512126,0.031205420827389443
809,93616,284,2195,2450,181,74,0.10408163265306122,0.07387755102040816,0.030204081632653063
810,93618,4789,35712,39943,3092,1139,0.10592594447087099,0.07741030969131012,0.028515634779560876
811,93619,17995,86478,99131,11151,1502,0.12763918451342163,0.11248751651854616,0.015151667994875467
812,93620,2000,12839,14634,1378,417,0.12265955992893263,0.0941642749760831,0.028495284952849528
813,93621,72,441,505,42,22,0.12673267326732673,0.08316831683168317,0.04356435643564356
814,93622,1094,8973,9931,735,223,0.09646561272782198,0.07401067364817239,0.022454939079649582
815,93623,72,784,902,79,39,0.13082039911308205,0.08758314855875832,0.043237250554323724
816,93625,1555,9903,11175,1038,234,0.1138255033557047,0.09288590604026846,0.02093959731543624
817,93626,930,4249,5031,592,190,0.1554362949711787,0.1176704432518386,0.03776585171934009
818,93628,99,1096,1204,69,39,0.08970099667774087,0.057308970099667775,0.03239202657807309
819,93630,3065,20848,23510,2191,471,0.1132284134410889,0.09319438536792854,0.02003402807316036
820,93631,3597,24379,27661,2740,542,0.11865080799681862,0.0990564332453635,0.019594374751455118
821,93633,32,495,562,33,34,0.11921708185053381,0.05871886120996441,0.060498220640569395
822,93634,149,1254,1393,100,39,0.09978463747307968,0.07178750897343862,0.02799712849964106
823,93635,11151,68421,77753,7889,1443,0.12002109243373246,0.10146232299718339,0.01855876943654907
824,93636,5000,22920,26109,2648,541,0.12214179018729174,0.10142096595043855,0.020720824236853192
825,93637,7768,51518,58442,5673,1251,0.11847643817802266,0.09707059991102289,0.02140583826699976
826,93638,8336,58722,66661,6175,1764,0.11909512308546226,0.09263287379427251,0.02646224929118975
827,93640,1499,9919,11094,926,249,0.10591310618352262,0.08346854155399315,0.022444564629529474
828,93641,75,895,993,57,41,0.0986908358509567,0.05740181268882175,0.041289023162134945
829,93643,806,6157,7140,544,439,0.13767507002801121,0.0761904761904762,0.06148459383753501
830,93644,2875,19370,22526,2038,1118,0.140104767823848,0.09047323093314392,0.04963153689070408
831,93645,57,606,659,33,20,0.08042488619119878,0.05007587253414264,0.030349013657056147
832,93646,1037,8480,9474,690,304,0.10491872493139118,0.07283090563647879,0.03208781929491239
833,93647,1259,10512,11750,839,399,0.10536170212765958,0.07140425531914893,0.033957446808510636
834,93648,1843,14546,16212,1217,449,0.10276338514680483,0.07506785097458672,0.02769553417221811
835,93650,761,5557,6305,576,172,0.11863600317208564,0.09135606661379857,0.027279936558287074
836,93651,494,3153,3645,331,161,0.13497942386831277,0.09080932784636489,0.04417009602194787
837,93652,27,275,346,61,10,0.20520231213872833,0.17630057803468208,0.028901734104046242
838,93653,261,1888,2139,163,88,0.11734455352968677,0.07620383356708742,0.04114071996259935
839,93654,4457,36566,40870,3283,1021,0.10530951798385124,0.08032786885245902,0.024981649131392218
840,93656,818,5804,6522,542,176,0.11008892977614229,0.08310334253296535,0.02698558724317694
841,93657,6847,52201,58364,4931,1232,0.10559591529024741,0.08448701254197793,0.02110890274826948
842,93660,348,3293,3666,289,84,0.10174577195853791,0.07883251500272777,0.022913256955810146
843,93662,4807,37853,42542,3719,970,0.11022048798834093,0.08741949132621879,0.02280099666212214
844,93664,1163,8041,9631,856,734,0.16509189076939051,0.08887965943308068,0.07621223133630983
845,93665,76,540,614,55,19,0.12052117263843648,0.08957654723127036,0.030944625407166124
846,93666,9,32,40,4,4,0.2,0.1,0.1
847,93667,475,4050,4586,355,181,0.11687745311818579,0.07740950719581334,0.03946794592237244
848,93668,130,1191,1328,105,32,0.10316265060240964,0.07906626506024096,0.024096385542168676
849,93669,105,983,1118,85,50,0.12075134168157424,0.07602862254025045,0.044722719141323794
850,93673,104,660,751,64,27,0.12117177097203728,0.085219707057257,0.03595206391478029
851,93675,972,6885,7919,691,343,0.1305720419244854,0.08725849223386792,0.0433135496906175
852,93701,1435,7583,9008,1035,390,0.15819271758436945,0.11489786856127886,0.04329484902309059
853,93702,6420,43062,49310,4687,1561,0.126708578381667,0.09505171364834719,0.031656864733319814
854,93703,5588,38573,44115,4429,1113,0.125626204238921,0.10039669046809475,0.02522951377082625
855,93704,6826,45966,52723,5446,1311,0.1281603854105419,0.10329457731919656,0.024865808091345334
856,93705,6643,48896,55439,5383,1160,0.11802160933638774,0.09709771099767311,0.020923898338714622
857,93706,4707,33579,38269,3360,1330,0.12255350283519298,0.08779952441924273,0.034753978415950244
858,93710,4746,37494,42198,3978,726,0.11147447746338689,0.09426987060998152,0.017204606853405375
859,93711,9106,67675,76592,7484,1433,0.11642208063505327,0.09771255483601421,0.018709525799039065
860,93720,11473,85481,97032,10059,1492,0.11904320224255915,0.10366683156072223,0.01537637068183692
861,93721,220,1196,1414,169,49,0.15417256011315417,0.11951909476661952,0.034653465346534656
862,93722,18613,124944,142755,15184,2627,0.1247662078386046,0.10636405029596162,0.01840215754264299
863,93723,3423,16144,18654,2139,371,0.13455559129409242,0.11466709552910904,0.01988849576498338
864,93725,3631,27175,30641,2715,751,0.1131164126497177,0.08860676870859306,0.024509643941124638
865,93726,6850,48985,55739,5577,1177,0.1211718904178403,0.10005561635479646,0.021116274063043828
866,93727,16754,103347,117398,11933,2118,0.11968687711886063,0.1016456839128435,0.018041193206017138
867,93728,3531,23325,26826,2718,783,0.13050771639454262,0.10131961529859092,0.02918810109595169
868,93730,4967,26875,30951,3578,498,0.1316920293366935,0.11560208070821622,0.01608994862847727
869,93737,2238,9204,10639,1264,171,0.13488109784754207,0.11880815866152834,0.016072939186013723
870,93901,3893,38119,41968,3239,610,0.09171273351124666,0.07717784979031643,0.014534883720930232
871,93905,5515,52063,57292,4338,891,0.09126928716051107,0.07571737764434826,0.015551909516162815
872,93906,7766,72965,80667,6570,1132,0.09547894430188306,0.08144594443824613,0.014032999863636927
873,93907,4198,37845,42063,3242,976,0.10027815419727551,0.07707486389463424,0.023203290302641275
874,93908,2901,26746,29542,2171,625,0.09464491232821068,0.07348859251235529,0.021156319815855393
875,93920,116,1270,1405,84,51,0.09608540925266904,0.0597864768683274,0.036298932384341634
876,93921,1398,11634,13115,1104,377,0.11292413267251239,0.08417842165459398,0.028745711017918413
877,93923,4217,34160,38451,3066,1225,0.11159657746222465,0.0797378481703987,0.03185872929182596
878,93924,1740,15355,17120,1245,520,0.10309579439252337,0.07272196261682243,0.030373831775700934
879,93925,156,1390,1545,111,44,0.10032362459546926,0.07184466019417475,0.0284789644012945
880,93926,899,10495,11417,741,181,0.08075676622580362,0.06490321450468599,0.01585355172111763
881,93927,2152,19576,21567,1524,467,0.09231696573468726,0.07066351370148838,0.021653452033198867
882,93930,2321,17636,19623,1422,565,0.10125872700402588,0.07246598379452683,0.028792743209499056
883,93932,77,676,737,45,16,0.08276797829036635,0.06105834464043419,0.021709633649932156
884,93933,4518,28205,31426,2808,413,0.1024947495704194,0.08935276522624579,0.013141984344173614
885,93940,5036,49616,54622,4052,954,0.0916480538976969,0.07418256380213101,0.01746549009556589
886,93950,3272,34397,37601,2723,481,0.0852104997207521,0.07241828674769288,0.012792212973059228
887,93953,2194,15427,17729,1632,670,0.12984375881324384,0.09205256923684359,0.03779118957640025
888,93954,56,279,323,19,25,0.13622291021671826,0.058823529411764705,0.07739938080495357
889,93955,4220,40612,44820,3561,647,0.09388665774207942,0.07945113788487282,0.014435519857206603
890,93960,2628,21726,23978,1858,394,0.09391942614062891,0.07748769705563432,0.01643172908499458
891,93962,143,1259,1385,103,23,0.09097472924187726,0.07436823104693141,0.01660649819494585
892,94002,4011,44229,48160,3461,470,0.08162375415282393,0.07186461794019934,0.009759136212624584
893,94005,896,7643,8447,655,149,0.09518172132117912,0.07754232271812478,0.01763939860305434
894,94010,7024,71082,78102,5652,1368,0.08988246139663517,0.07236690481677806,0.01751555657985711
895,94014,6102,57575,63384,4917,892,0.09164773444402373,0.0775747822794396,0.014072952164584122
896,94015,7496,83085,90326,6419,822,0.08016517946106326,0.07106480968934747,0.009100369771715786
897,94018,520,6427,7074,542,105,0.09146169069833192,0.07661860333616059,0.014843087362171332
898,94019,3241,29926,32894,2530,438,0.09022922113455341,0.07691372286739223,0.013315498267161184
899,94020,332,3378,3737,229,130,0.09606636339309607,0.06127910088306128,0.034787262510034785
900,94021,39,419,453,27,7,0.07505518763796909,0.059602649006622516,0.01545253863134658
901,94022,4103,40605,44819,3297,917,0.09402262433343002,0.07356255159642117,0.02046007273700886
902,94024,4701,50392,55134,3983,759,0.0860086335110821,0.07224217361337831,0.013766459897703776
903,94025,6959,68474,75343,5871,998,0.09116971716018742,0.07792362926881063,0.01324608789137677
904,94027,1799,15795,17575,1361,419,0.10128022759601707,0.07743954480796586,0.02384068278805121
905,94028,1632,14958,16645,1107,580,0.10135175728446981,0.0665064583959147,0.03484529888855512
906,94030,3689,37547,41172,3204,421,0.08804527348683572,0.07781987758670941,0.0102253959001263
907,94037,649,6615,7216,511,90,0.08328713968957871,0.07081485587583149,0.012472283813747228
908,94038,619,6132,6804,523,149,0.09876543209876543,0.07686654908877132,0.02189888300999412
909,94040,3060,34957,37943,2638,348,0.07869699285770762,0.06952534064254276,0.009171652215164852
910,94041,1649,17019,18607,1364,224,0.08534422529155694,0.07330574514967485,0.012038480141882087
911,94043,3016,25236,27927,2336,355,0.09635836287463745,0.08364665019515165,0.012711712679485803
912,94044,5944,71111,76866,4924,831,0.07487055395103166,0.06405953217287227,0.010811021778159395
913,94060,243,1985,2239,188,66,0.11344350156319785,0.08396605627512282,0.029477445288075034
914,94061,5172,53389,58493,4475,629,0.0872583044124938,0.07650488092592277,0.010753423486571042
915,94062,5486,56207,61677,4357,1113,0.08868784149683026,0.07064221670963244,0.01804562478719782
916,94063,2693,26077,28735,2214,444,0.09250043500957021,0.07704889507569167,0.015451539933878546
917,94065,1378,15321,16728,1242,165,0.08411047345767575,0.0742467718794835,0.009863701578192252
918,94066,5913,64741,70461,5004,716,0.08117965966988831,0.07101800996295823,0.010161649706930075
919,94070,5190,57599,62705,4451,655,0.08142891316481939,0.07098317518539192,0.010445737979427478
920,94074,33,365,393,19,9,0.07124681933842239,0.04834605597964377,0.022900763358778626
921,94080,8344,92262,100313,7077,974,0.08025878998733962,0.07054918106327196,0.009709608924067668
922,94085,2025,16808,18697,1663,226,0.10103225116328823,0.08894475049473177,0.012087500668556453
923,94086,4399,44231,48543,3782,530,0.08882846136415137,0.07791030632634983,0.010918155037801537
924,94087,7131,82835,90029,6419,775,0.07990758533361472,0.07129924802008242,0.008608337313532307
925,94089,3776,26973,30554,2877,704,0.11720233030045166,0.09416115729528049,0.02304117300517117
926,94102,355,3789,4213,375,49,0.10064087348682649,0.08901020650367909,0.011630666983147402
927,94103,553,5829,6529,588,112,0.10721396844846072,0.090059733496707,0.017154234951753715
928,94105,232,1975,2287,280,32,0.1364232619151727,0.12243113248797552,0.013992129427197202
929,94107,1662,17512,19250,1491,247,0.09028571428571429,0.07745454545454546,0.01283116883116883
930,94108,117,1213,1357,119,25,0.10611643330876934,0.08769344141488578,0.018422991893883568
931,94109,1064,10651,11801,942,208,0.097449368697568,0.07982374375052961,0.017625624947038388
932,94110,6127,63199,69194,5072,923,0.0866404601555048,0.07330115327918606,0.013339306876318756
933,94111,48,532,619,79,8,0.14054927302100162,0.12762520193861066,0.012924071082390954
934,94112,10874,113844,124329,9006,1479,0.0843326979224477,0.07243684096228555,0.011895856960162151
935,94114,3810,42304,46198,3303,591,0.08428936317589505,0.07149660158448418,0.012792761591410884
936,94115,1719,17036,18822,1452,334,0.0948889597279779,0.0771437679311444,0.017745191796833492
937,94116,7321,87065,94225,6177,983,0.07598832581586627,0.06555585035818519,0.010432475457681082
938,94117,2247,25620,27955,1885,450,0.08352709712037203,0.06742979788946521,0.016097299230906813
939,94118,3438,39581,43024,2796,647,0.0800251022685013,0.06498698400892525,0.015038118259576051
940,94121,4746,54555,59241,3946,740,0.07910062287942472,0.06660927398254587,0.01249134889687885
941,94122,7426,88324,95692,6362,1006,0.07699703214479789,0.06648413660494085,0.01051289553985704
942,94123,2030,20336,22465,1701,428,0.09476964166481193,0.07571778321833963,0.01905185844647229
943,94124,4304,36815,40973,3438,720,0.10148146340272862,0.08390891562736436,0.017572547775364263
944,94127,4286,45838,50090,3650,602,0.08488720303453783,0.07286883609502895,0.012018366939508885
945,94131,4309,46431,50700,3656,613,0.08420118343195267,0.07211045364891519,0.012090729783037475
946,94132,3060,31395,34375,2545,435,0.0866909090909091,0.07403636363636364,0.012654545454545455
947,94133,919,10054,11047,780,213,0.08988865755408708,0.07060740472526478,0.019281252828822305
948,94134,5068,54120,59100,4341,639,0.08426395939086294,0.0734517766497462,0.010812182741116751
949,94158,86,673,743,67,3,0.09421265141318977,0.0901749663526245,0.004037685060565276
950,94301,2670,28068,30750,2191,491,0.08721951219512195,0.0712520325203252,0.01596747967479675
951,94303,6337,58496,64859,5329,1034,0.0981051203379639,0.0821628455572858,0.015942274780678087
952,94304,174,888,997,76,33,0.10932798395185557,0.07622868605817452,0.033099297893681046
953,94305,296,4457,4773,247,69,0.06620574062434527,0.0517494238424471,0.014456316781898177
954,94306,4025,42826,46870,3540,504,0.08628120332835502,0.0755280563260081,0.010753147002346917
955,94401,3330,31835,35080,2834,411,0.09250285062713796,0.08078677309007981,0.011716077537058153
956,94402,4022,45281,49301,3477,543,0.08153992819618264,0.0705259528204296,0.011013975375753028
957,94403,5580,60294,65724,4841,589,0.08261822165419025,0.07365650295173756,0.008961718702452682
958,94404,3641,38657,42184,3133,394,0.08360989948795752,0.07426986535179216,0.009340034136165371
959,94501,7212,76934,83787,5898,955,0.08179073125902586,0.07039278169644456,0.011397949562581307
960,94502,2072,22823,24892,1881,188,0.08311907440141411,0.07556644705126145,0.00755262735015266
961,94503,3930,33852,37635,3180,603,0.10051813471502591,0.08449581506576326,0.016022319649262654
962,94505,6540,33946,39566,4941,679,0.14204114643886165,0.12487994742961128,0.017161199009250366
963,94506,7507,46852,54069,5941,1276,0.13347759344541235,0.1098781187001794,0.023599474745232944
964,94507,4403,34345,38649,3249,1055,0.11136122538746152,0.08406427074439184,0.02729695464306968
965,94508,475,4885,5432,401,146,0.10069955817378498,0.07382179675994109,0.02687776141384389
966,94509,14781,110081,124322,11970,2271,0.11454931548720258,0.09628223484178182,0.018267080645420763
967,94510,5085,53103,58188,4489,596,0.08738915240255722,0.07714649068536468,0.010242661717192549
968,94511,760,4428,5138,516,194,0.13818606461658234,0.10042818217205138,0.037757882444530946
969,94513,20481,123664,141120,15459,1997,0.12369614512471655,0.10954506802721088,0.014151077097505668
970,94514,206,3872,4350,375,103,0.10988505747126437,0.08620689655172414,0.02367816091954023
971,94515,1699,13942,15577,1259,376,0.10496244462990306,0.08082429222571741,0.024138152404185657
972,94516,14,95,109,9,5,0.12844036697247707,0.08256880733944955,0.045871559633027525
973,94517,2811,25987,28678,2283,408,0.09383499546690843,0.07960806192900481,0.01422693353790362
974,94518,5544,47798,53164,4640,726,0.10093296215484163,0.08727710480776465,0.01365585734707697
975,94519,4332,37849,42051,3699,503,0.09992627999334142,0.08796461439680388,0.011961665596537538
976,94520,4470,35697,40180,3828,655,0.11157292185166749,0.09527127924340469,0.016301642608262817
977,94521,8085,77246,85134,7002,886,0.0926539337984824,0.08224681090985975,0.010407122888622642
978,94523,6013,59267,65206,5258,681,0.09108057540717111,0.08063675121921296,0.010443824187958164
979,94525,824,7348,8171,686,137,0.10072206584261412,0.08395545220903194,0.01676661363358218
980,94526,8113,64856,72778,6525,1397,0.10885157602572205,0.08965621479018385,0.01919536123553821
981,94528,385,2212,2591,269,110,0.14627556927827093,0.1038209185642609,0.042454650714010035
982,94530,5004,51393,56360,4116,851,0.08812987934705464,0.0730305180979418,0.015099361249112845
983,94531,11912,75941,86878,9515,1422,0.12588917792766868,0.10952139782223348,0.016367780105435208
984,94533,14840,111212,124689,11451,2026,0.10808491526918974,0.0918364891850925,0.016248426084097232
985,94534,10514,78106,87514,8201,1207,0.10750279955207166,0.09371072057042301,0.01379207898164865
986,94536,11137,94187,105170,9856,1127,0.10443092136540838,0.0937149377198821,0.01071598364552629
987,94538,8567,67929,76257,7400,928,0.10920964632755026,0.09704027171276079,0.012169374614789463
988,94539,10448,88532,98500,8931,1037,0.1011979695431472,0.09067005076142132,0.010527918781725888
989,94541,9298,73482,82209,7373,1354,0.1061562602634748,0.0896860441070929,0.016470216156381903
990,94542,3576,23601,26919,2737,581,0.12325866488353951,0.10167539656005052,0.021583268323488985
991,94544,10567,84650,94799,8548,1601,0.10705809133007732,0.0901697275287714,0.01688836380130592
992,94545,6184,48945,54769,5043,781,0.10633752670306196,0.0920776351585751,0.014259891544486845
993,94546,8158,76848,84886,6967,1071,0.09469170416794288,0.08207478264967133,0.012616921518271564
994,94547,4521,39128,43486,3811,547,0.10021616152324886,0.0876374005427034,0.012578760980545462
995,94548,99,789,882,71,22,0.1054421768707483,0.08049886621315193,0.024943310657596373
996,94549,6445,57842,64263,4861,1560,0.09991752641488881,0.07564228249537058,0.02427524391951823
997,94550,10302,99344,109457,9185,928,0.09239244634879451,0.08391423115926802,0.00847821518952648
998,94551,7857,63394,70638,6474,770,0.10255103485376144,0.09165038647753333,0.010900648376228093
999,94552,2969,27471,30306,2262,573,0.09354583250841418,0.07463868540882994,0.01890714709958424
1000,94553,10111,95252,104995,8372,1371,0.09279489499499977,0.07973713033953998,0.013057764655459783
1001,94555,6790,53195,59427,5612,620,0.10486815757147425,0.09443518939202719,0.010432968179447054
1002,94556,3063,28888,31860,2369,603,0.09328311362209667,0.07435655994978028,0.018926553672316385
1003,94558,13006,124768,137642,10695,2179,0.09353249734819313,0.0777015736475785,0.01583092370061464
1004,94559,5020,45113,49883,4016,754,0.09562375959745806,0.08050838963173827,0.015115369965719784
1005,94560,8950,67027,74642,6806,809,0.102020310281075,0.09118190830899493,0.010838401972080062
1006,94561,12022,76164,86342,8823,1355,0.1178800583725186,0.10218665307729725,0.01569340529522133
1007,94563,5479,42498,47776,3720,1558,0.11047387809778969,0.07786336235766912,0.03261051574012056
1008,94564,3601,35511,38943,2939,493,0.08812880363608351,0.07546927560793981,0.012659528028143697
1009,94565,18478,136419,153172,14004,2749,0.10937377588593215,0.09142663149922962,0.01794714438670253
1010,94566,9429,77478,86538,7884,1176,0.10469389170075574,0.09110448589059142,0.013589405810164322
1011,94567,139,963,1094,86,45,0.11974405850091407,0.07861060329067641,0.04113345521023766
1012,94568,14156,77969,90063,10898,1196,0.1342837791323851,0.12100418595871779,0.013279593173667321
1013,94569,54,535,581,40,6,0.07917383820998279,0.06884681583476764,0.010327022375215147
1014,94571,5386,28248,32240,3522,470,0.12382133995037221,0.10924317617866006,0.01457816377171216
1015,94572,1712,15636,17332,1440,256,0.09785368105238865,0.0830833141010847,0.014770366951303947
1016,94573,21,315,352,27,10,0.10511363636363637,0.07670454545454546,0.028409090909090908
1017,94574,2135,17136,19345,1715,494,0.11418971310416128,0.0886533988110623,0.02553631429309899
1018,94576,37,418,474,42,14,0.11814345991561181,0.08860759493670886,0.029535864978902954
1019,94577,7590,71423,78868,6488,957,0.09439823502561241,0.08226403611097023,0.012134198914642187
1020,94578,5236,44619,49748,4465,664,0.10309962209536062,0.08975235185334084,0.013347270242019779
1021,94579,4525,39723,44173,3865,585,0.10074027120639305,0.08749688723881104,0.013243383967582007
1022,94580,5146,49943,54952,4477,532,0.09115227835201631,0.08147110205270054,0.009681176299315766
1023,94582,10732,59936,69439,8582,921,0.1368539293480609,0.12359048949437636,0.01326343985368453
1024,94583,7175,63732,70708,6136,840,0.09865927476381739,0.08677943089890819,0.011879843864909204
1025,94585,6173,52634,58628,5170,824,0.1022378385754247,0.08818312069318414,0.014054717882240568
1026,94586,277,2074,2330,178,78,0.10987124463519313,0.07639484978540773,0.03347639484978541
1027,94587,11064,99216,110187,9572,1399,0.09956709956709957,0.08687050196484158,0.01269659760225798
1028,94588,5731,48060,53577,4923,594,0.10297329077775912,0.09188644380984377,0.011086846967915337
1029,94589,5698,50208,55765,4545,1012,0.09965031830000896,0.08150273469021788,0.018147583609791088
1030,94590,7639,57032,64391,5877,1482,0.11428615800344769,0.09127051917193396,0.02301563883151372
1031,94591,12427,102550,114442,10151,1741,0.10391289911046643,0.08869995281452614,0.015212946295940302
1032,94592,394,1930,2232,278,24,0.13530465949820789,0.12455197132616487,0.010752688172043012
1033,94595,2004,17479,19484,1702,303,0.10290494764935332,0.08735372613426401,0.015551221515089303
1034,94596,2505,28280,30960,2295,385,0.08656330749354005,0.07412790697674419,0.012435400516795866
1035,94597,2942,25258,28006,2404,344,0.09812183103620653,0.08583874883953438,0.012283082196672141
1036,94598,4917,48329,53167,4271,567,0.09099629469407715,0.0803317847537006,0.01066450994037655
1037,94599,739,5557,6283,591,135,0.11554989654623588,0.09406334553557218,0.021486551010663695
1038,94601,6055,45571,51376,4676,1129,0.11299050140143257,0.09101526004360012,0.02197524135783245
1039,94602,5592,53709,59230,4551,970,0.09321289886881648,0.07683606280601046,0.01637683606280601
1040,94603,5970,42914,48583,4478,1191,0.11668690694275775,0.09217215898565342,0.024514747957104337
1041,94605,9569,71163,80227,7210,1854,0.1129794208932155,0.08986999389233051,0.02310942700088499
1042,94606,3546,27845,31187,2768,574,0.1071600346298137,0.08875492993875653,0.018405104691057172
1043,94607,2359,13638,15723,1686,399,0.13260828086243084,0.10723144438084335,0.025376836481587485
1044,94608,4241,29296,33328,3252,780,0.12097935669707154,0.09757561209793567,0.023403744599135863
1045,94609,3213,25763,28869,2503,603,0.10758945581765908,0.08670199868370917,0.020887457133949912
1046,94610,3356,33913,37254,2777,564,0.089681644924035,0.0745423310248564,0.015139313899178612
1047,94611,8025,69069,77209,5783,2357,0.10542812366433965,0.07490059449027964,0.030527529174060018
1048,94612,357,2776,3141,299,66,0.11620503024514486,0.09519261381725565,0.021012416427889206
1049,94618,3186,33628,36717,2554,535,0.0841299670452379,0.06955905983604325,0.01457090720919465
1050,94619,5222,46847,51853,4118,888,0.09654214799529438,0.07941681291342835,0.017125335081866044
1051,94621,5183,34186,38966,3725,1055,0.12267104655340554,0.09559616075553046,0.02707488579787507
1052,94702,2956,28843,31727,2390,494,0.09090049484666057,0.07533016043117849,0.015570334415482081
1053,94703,2513,26745,29231,2023,463,0.08504669699976053,0.06920734836303924,0.01583934863672129
1054,94704,599,6366,7005,467,172,0.09122055674518201,0.06666666666666667,0.024553890078515345
1055,94705,2191,23893,26001,1597,511,0.08107380485365948,0.061420714587900466,0.01965309026575901
1056,94706,2410,29458,31849,2045,346,0.07507300072215768,0.06420923733869195,0.010863763383465728
1057,94707,2571,32397,34903,2045,461,0.07179898576053634,0.05859095206715755,0.013208033693378793
1058,94708,2661,29374,31994,1965,655,0.08189035444145777,0.06141776583109333,0.020472588610364443
1059,94709,635,8219,8819,486,114,0.06803492459462523,0.055108288921646445,0.012926635672978797
1060,94710,986,8673,9638,805,160,0.10012450715916166,0.08352355260427474,0.016600954554886905
1061,94801,4958,33873,38661,3789,999,0.12384573601303639,0.09800574222084271,0.025839993792193684
1062,94803,5449,48257,53624,4471,896,0.10008578248545427,0.0833768461882739,0.016708936297180368
1063,94804,7444,59947,67106,5837,1322,0.10668196584508091,0.08698179000387447,0.01970017584120645
1064,94805,3034,28709,31716,2571,436,0.09481019044015639,0.08106318577374196,0.013747004666414427
1065,94806,8934,75871,84618,7311,1436,0.10337044127726962,0.0864000567255194,0.01697038455175022
1066,94807,0,32,34,2,0,0.058823529411764705,0.058823529411764705,0.0
1067,94901,5812,56748,62438,4598,1092,0.09113040135814728,0.07364105192350812,0.017489349434639163
1068,94903,4631,49218,53779,3763,798,0.08481005596980234,0.06997155023336246,0.014838505736439874
1069,94904,2244,20665,22917,1650,602,0.09826766156128638,0.07199895274250556,0.02626870881878082
1070,94920,2884,24895,27847,2283,669,0.10600782849139943,0.08198369662800302,0.024024131863396418
1071,94922,46,557,605,35,13,0.07933884297520662,0.05785123966942149,0.021487603305785124
1072,94923,982,7392,8376,780,204,0.1174785100286533,0.09312320916905444,0.024355300859598854
1073,94924,335,3940,4293,262,91,0.08222688096901934,0.06102958304216166,0.021197297926857674
1074,94925,1667,17865,19553,1368,320,0.08632946350943589,0.06996368843655705,0.01636577507287884
1075,94926,2,92,97,3,2,0.05154639175257732,0.030927835051546393,0.020618556701030927
1076,94928,7590,62117,68506,5583,806,0.09326190406679707,0.08149651125448866,0.011765392812308411
1077,94929,239,1989,2242,212,41,0.1128456735057984,0.09455842997323818,0.018287243532560213
1078,94930,1840,18791,20651,1391,469,0.09006827756525108,0.06735751295336788,0.0227107646118832
1079,94931,1722,15096,16636,1292,248,0.09257032940610724,0.07766289973551334,0.014907429670593893
1080,94933,193,2052,2243,123,68,0.08515381185911726,0.054837271511368704,0.03031654034774855
1081,94937,398,4380,4838,241,217,0.09466721785861927,0.04981397271599835,0.044853245142620915
1082,94938,168,1592,1759,106,61,0.09494030699260944,0.06026151222285389,0.03467879476975554
1083,94939,1262,12093,13302,931,278,0.09088858818222824,0.06998947526687715,0.020899112915351074
