zipcode,State,CountyName,City,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
94612,CA,Alameda County,Oakland,573700.3941211628,683134.8411867004,740913.4477027954,795842.8249533739,807266.5751902504,767865.9223929889,759356.1310318575,750400.6048478669,682127.7659400441,639853.7460875897,612733.166179708
92118,CA,San Diego County,Coronado,1433851.1452829626,1523924.6682488683,1564471.9749010971,1628317.697248782,1653036.0454149172,1670552.9035538614,1934623.8934840576,2312120.329941884,2373734.2655174495,2503675.9371937863,2509128.1140365037
93636,CA,Madera County,Madera,277121.2496717773,288762.6851168515,305481.6465133744,340582.48406839377,363802.952439788,388299.6403892135,461156.04116557934,523282.24672733044,517927.28892179416,536909.5505572105,543814.3569879815
93648,CA,Fresno County,Parlier,144251.29724516973,159294.63069181776,174557.4798826296,189498.30240632038,201913.42501256266,217314.33390976465,256030.85919120043,292840.6520387363,296459.4857459509,310675.96580493293,319515.69278561464
95388,CA,Merced County,Winton,145176.21401982498,160844.40642118864,179954.84988781912,202200.11171223677,226648.76410831095,244701.28808374915,297569.09554206673,346608.4940379094,338696.73740372603,357348.0247709755,361451.0937238513
93923,CA,Monterey County,Carmel-by-the-Sea,1223891.3829241863,1315957.6723380557,1373923.9521774992,1450781.2267052475,1486853.8326706607,1524823.8877908157,1875088.558745866,2247144.806765814,2226947.976709642,2313751.064449955,2320739.72843342
93950,CA,Monterey County,Pacific Grove,781697.2541570399,865280.5027902682,924024.7062267591,970315.371028215,983587.3901325265,1011694.3628699597,1193273.7439272578,1399505.7962107938,1401182.9378956875,1439621.929131624,1447285.5718453068
94542,CA,Alameda County,Hayward,715850.7064672358,791507.1085083234,842278.2987474035,933276.8784830044,913081.4864513552,946132.8074382492,1158878.2558370577,1327325.7595482718,1251228.8017199724,1337190.356021432,1340806.2186298962
93402,CA,San Luis Obispo County,Los Osos,466774.0567755225,500371.7510856793,561874.5471303352,595253.6098358041,610299.4287806374,636342.7571938992,723243.9334422541,827594.7272272558,840682.910434936,877866.8139842168,882225.1955587361
91502,CA,Los Angeles County,Burbank,437829.1194749088,460897.4713459652,513083.7426073058,591323.2731302181,620130.6086311045,638925.9478106274,712451.3458889237,796636.8262506888,784306.6892743949,821870.2355443249,848925.9437967037
91208,CA,Los Angeles County,Glendale,814836.4411220882,840888.3727700496,911718.8688410926,1026830.6664918301,1058935.805282694,1109167.4563934775,1283461.8742986014,1477535.6375072142,1447804.6541843053,1564359.7451535861,1590608.7038670946
93221,CA,Tulare County,Exeter,194586.74037826018,207488.22923058897,227702.31800827102,243111.38120344584,255326.62094686998,268756.9795581708,313830.43363080296,359447.79904420645,361955.88813035307,375171.1251322297,387092.2879345267
96022,CA,Tehama County,Cottonwood,215601.667737091,228098.5605646692,240527.88195193757,260006.41155937198,275892.6110987092,294708.39412734803,346068.5006292912,379068.12797586987,362131.95496416214,367469.0608013307,370045.91884124716
94556,CA,Contra Costa County,Moraga,,1096198.953613042,1129957.445593117,1189252.446694124,1206195.8224748434,1262772.3962901218,1499959.212519522,1751417.8885108207,1671635.6805022748,1730157.8787369765,1709843.0276160566
93723,CA,Fresno County,Fresno,296294.84134994115,312369.4454911892,330998.7575077299,356868.9229039256,371048.4130354415,385018.6332376288,450861.7880864211,521232.09702259046,511644.0097024392,528371.2630439481,529540.2897002985
90623,CA,Orange County,La Palma,581332.872580187,602293.4983664184,660209.6933644625,716527.188805372,730043.9412122072,772168.8141062204,884218.0539640548,1030668.9901883834,1049863.4063608446,1152846.3769816237,1192053.2728391006
90248,CA,Los Angeles County,Gardena,409288.45947186183,433156.079766941,484835.2338340236,557583.3504403834,588537.2239596088,623705.4821238236,706952.4821328126,779065.2301766373,782940.3625823366,819685.8050149302,833881.7071828633
95066,CA,Santa Cruz County,Scotts Valley,784237.5859695865,843971.5809064034,888179.3986673914,947662.8384596901,948850.4141042009,977446.3513159532,1146158.053728702,1309501.382960494,1264293.2011280952,1305069.763095844,1297343.12820608
94705,CA,Alameda County,Berkeley,1438079.4578385416,1557622.1785991816,1615726.9013266412,1724045.6650158605,1679160.4157587,1734557.162549384,2020637.343126266,2238066.9378337674,2104066.533977188,2077138.4877251873,2046525.0904409778
95252,CA,Calaveras County,Valley Springs,254409.47071445524,282385.70552086463,307748.42928259383,335239.7171055761,347860.5040010772,364143.75141134224,439025.7383140792,484602.3683383938,468039.5077315984,480349.0865917417,482966.74366431194
93514,CA,Inyo County,Bishop,326856.3317622833,345757.274401135,365208.23139846296,397509.58172348415,417082.48026491044,436587.7392513061,494168.8456188568,550894.6961894046,555240.4670212888,558704.8657423725,564683.5790353956
94105,CA,San Francisco County,San Francisco,1262318.9454379433,1304168.6031087933,1256752.9190610654,1289034.9669387867,1301709.5729363656,1277913.4703353744,1262354.3659322718,1271943.9017483054,1121646.160545048,1113927.7954092124,1123313.4428264594
95540,CA,Humboldt County,Fortuna,294495.1008608727,319500.24253006815,350025.0274673778,366843.98685870296,387094.34666468744,398690.3249098326,434454.5140253858,471393.75812935206,457594.73100585345,443570.5625949384,434156.6651590852
95490,CA,Mendocino County,Willits,309944.2725564206,347472.57013497973,381106.4317183402,406645.319007344,417079.83381965786,439382.1872477746,481549.1304423141,485665.4005390811,436345.9461610446,399402.80189747695,371057.193305107
91105,CA,Los Angeles County,Pasadena,1053684.105974295,1058360.8798819596,1138908.2807225294,1275749.1609177443,1319033.8280509093,1351490.3423933312,1518125.7190439869,1703646.3242399162,1673261.37064502,1789750.072013525,1816974.3251367456
90716,CA,Los Angeles County,Hawaiian Gardens,293637.9253164238,312437.18368882296,349048.16310898255,404180.3165266623,430447.90165052,456147.1217702487,521016.59605765593,583467.0447861269,600453.3024107637,639212.8332901393,656144.93696235
95817,CA,Sacramento County,Sacramento,226977.6268826926,275557.96659449657,313191.8984732724,345132.9284337806,360324.5334920646,392243.9962708024,460614.70652083,506648.1781939096,480143.6271447696,488099.8268500405,487317.19068147376
95360,CA,Stanislaus County,Newman,206998.09828743056,232208.4097381377,255264.74074677008,284535.6783347589,305110.7887904158,327221.95109099074,388129.23931624234,438213.66761506355,427537.786769215,447234.3649252306,451244.5424770575
90305,CA,Los Angeles County,Inglewood,386752.2878738931,410409.9297429556,469698.6582218134,561631.2318216098,626876.7011543178,677745.7454839452,774134.0002987041,850098.2452567983,832294.2614911686,861378.8634274313,864942.6410404227
95030,CA,Santa Clara County,Los Gatos,2109231.177102134,2160408.4542399454,2169918.5726131145,2529830.324873191,2535936.111911349,2591465.866701325,3019339.0476394123,3483180.733570554,3329522.312750624,3510028.454118542,3629951.304137504
95130,CA,Santa Clara County,San Jose,1062220.6592756743,1135429.701649355,1170720.820216776,1489374.7188641615,1457894.5386636325,1479581.324469151,1687024.4043641007,1965268.616379629,1871660.4691693175,2117196.7674879394,2262338.7582262624
94904,CA,Marin County,Kentfield,1455002.008836909,1566907.1222452205,1607442.2504300766,1709970.6181695722,1699932.1147581863,1780287.3026418078,2079464.7472685247,2334996.9158122204,2190925.6483851615,2239541.1720395577,2223449.117326772
93241,CA,Kern County,Lamont,103616.48987013589,113856.02839270025,121573.95207435335,132690.85628585576,144766.25611781204,156574.5068960039,178286.45095073807,208301.34482858007,220294.10980593125,239247.42802704134,244439.9055880751
93622,CA,Fresno County,Firebaugh,149835.8934220334,167459.08450426612,183898.28553280226,202663.14313500302,214248.0586033756,226053.50947557137,260252.82993209126,298422.92769614636,306045.5322473988,321239.795033601,330161.5720201704
93301,CA,Kern County,Bakersfield,163711.09646329706,174378.65649754068,177849.698871574,188185.42025894346,197758.6539677873,214803.27154441524,245206.82115101055,281435.3830125428,288683.6607817303,304363.6250333676,310290.02177453006
91377,CA,Ventura County,Oak Park,688898.3026984263,720664.0046702535,758393.6474822619,799690.3661434189,812561.1465233403,838415.3925591331,942181.9928769824,1083541.939470844,1095498.9817887305,1160491.8411981666,1165743.4414049932
95640,CA,Amador County,Ione,259851.88317409146,289434.4416488667,319961.02684627246,347515.5770296147,358666.61324431933,374152.8049761268,433657.68499338155,482926.6812186465,469198.9618079983,476790.4270621029,475386.3510546555
95832,CA,Sacramento County,Sacramento,202929.30071466955,239448.42018962582,269130.9222880938,294604.5400939465,308608.0488714336,332199.231805322,397872.999183577,442857.78118362935,414863.89268048876,427881.67965625646,427015.1011174177
95326,CA,Stanislaus County,Hughson,297087.0597707277,319333.83854338597,341130.8781020005,367108.65820889565,380869.94461518823,404628.1391435247,478076.64475170197,539041.8656611614,523494.9865942716,548908.2018269729,560903.9663914982
95948,CA,Butte County,Gridley,175156.90070261454,192301.47563779852,209958.81607472524,230379.20010333066,254963.03691401647,273819.91633676615,314349.04884061153,349601.281609219,340089.3973731348,343023.3471532411,347721.16479559697
93433,CA,San Luis Obispo County,Grover Beach,419435.8191339336,448038.8318466519,499763.8433298005,530333.8093604647,537982.5420762965,556405.9673946039,629108.3812427489,716600.6301305937,740582.384540067,777243.8465090836,784334.3394443654
92274,CA,Riverside County,Thermal,103749.78658917651,119787.23239560433,131624.17339677401,147370.29158686317,159295.4478332776,173748.1722588461,210633.9535658378,250440.87958120156,256210.42930825194,277276.8328755078,289030.34058937
92014,CA,San Diego County,San Diego,1374455.7979673755,1457240.762761931,1540332.1014679212,1639779.5908515241,1626656.470709122,1686399.1394834034,2009019.7507130879,2526353.3195879227,2555850.439863101,2764863.359389706,2807767.98429778
94517,CA,Contra Costa County,Clayton,,731891.9679690421,769615.1735763233,808869.0739230089,816891.988167284,851282.5161822404,1005474.080074774,1140289.1362593286,1082253.6507645436,1117642.8630067445,1106495.1621905526
91108,CA,Los Angeles County,San Marino,2106952.0921444693,2003233.2788385141,2106065.7781092008,2299757.0407902296,2327280.2118265145,2362232.978724532,2470936.1353621436,2707257.115416076,2558779.1034770734,2731476.5582968253,2786556.5082459464
94108,CA,San Francisco County,San Francisco,975118.656712148,1040943.3310040665,1057252.9395349778,1106727.8041916771,1090704.5826968148,1081251.5878021263,1066741.6907885743,1066114.261401604,955310.0909098358,899687.0963669851,901096.4792022475
93204,CA,Kings County,Avenal,109435.45672039215,119397.15074630767,130684.62783454929,141800.4426453748,152042.3492198744,165106.89928437184,192143.31184144397,217018.7065466084,226683.33565487657,239649.90186275102,252930.53577153577
95320,CA,San Joaquin County,Escalon,326230.9511932378,358166.6750777066,390067.4502291386,420559.30511376954,435052.51900338643,457810.134579131,542948.8597847496,603036.2589951827,581366.7470299788,593642.2808543429,603542.8251544802
90013,CA,Los Angeles County,Los Angeles,499699.613098737,555624.2179568646,609213.386194658,677588.3130370063,689418.5067961435,686788.5684693955,678121.4439064735,665097.8990763527,623177.9704664048,631536.8268225569,617336.2713546818
92567,CA,Riverside County,Nuevo,270899.092681023,298780.0146780073,323302.1994956826,360216.23787603487,372909.8085386204,397524.1332676059,469198.3572620738,542412.4073777875,542619.4171215977,564681.8898568483,577439.5399700375
95605,CA,Yolo County,West Sacramento,196568.458040758,222418.8743379792,263603.1045920777,298325.36312188616,314609.7329213998,333133.93234342843,386965.831830751,431562.0764437477,416447.27704151423,425336.3364431535,422792.1591753633
90293,CA,Los Angeles County,Los Angeles,668144.1908311605,706378.7884259055,767908.069977875,873049.2255910077,896887.6527099707,914302.6535791606,962877.1841303791,1023156.2424351798,992421.1747517736,1012673.1648999531,993687.7134167342
92625,CA,Orange County,Newport Beach,2033367.8485713396,2010274.0925911663,2199735.8345139655,2444025.86879704,2387181.0729695344,2505938.3087145705,2897884.594930356,3499807.261003557,3617287.8592592073,3911529.733237836,4021081.5099600013
91207,CA,Los Angeles County,Glendale,845472.1148476611,867388.2209796469,948007.307944073,1080020.854184202,1118600.346270148,1176035.9790092027,1357268.5577927057,1612959.2606602225,1627792.8001386188,1745961.1110285607,1779938.664964881
92408,CA,San Bernardino County,San Bernardino,196017.7347708833,207845.36878361367,236950.93550983214,277890.5861520429,297639.74381815497,321251.12930115906,375081.6524257786,437691.27252504486,451694.59593709116,478474.69853784377,483384.0109963384
95315,CA,Merced County,Delhi,189946.5628743359,213433.008072697,236892.83501499787,256376.17239293238,276712.12502059375,297152.6879708313,348987.1120653338,402962.1752422682,393041.50383644836,411829.97092855256,415266.684786838
94920,CA,Marin County,Tiburon,2247303.3056509746,2369797.6330316397,2409538.8697161674,2563812.4543057703,2540707.0622963933,2569741.0145767797,3003106.300629133,3398224.1172389532,3248189.4842621163,3256967.1314706914,3207302.379057003
94708,CA,Alameda County,Berkeley,1107322.1884000998,1195768.592321281,1253224.9634338457,1351968.4323013087,1346101.1854356609,1379820.6378560162,1574038.7274564325,1737229.4121957237,1623768.6436511802,1662155.2943622482,1666967.873447598
95453,CA,Lake County,Lakeport,224765.72236144217,247715.5323481135,273406.7400959463,300991.43529671733,313632.6041704283,323869.06944966805,369505.47274371685,398036.3725552329,374107.53665105946,363054.1035157249,362581.5375041142
92313,CA,San Bernardino County,Grand Terrace,302567.4436635769,317639.7339578537,350410.5464175009,391602.2462380969,394449.185598283,415356.71515553555,491853.842107652,563897.0991110563,565539.1568962916,600795.0119626885,605278.1882710209
94707,CA,Alameda County,Berkeley,1185872.3065538444,1273198.663899681,1348591.5281396287,1449060.2026971492,1407705.6086350896,1455061.087932716,1660386.616499734,1821845.934078184,1719882.6721716693,1768170.7967423825,1765422.436957436
90755,CA,Los Angeles County,Signal Hill,431111.5242657804,441704.9873006847,467049.32352939266,524059.28278074367,545977.9968730457,558415.1397984544,630585.5159729158,704820.1708231121,703169.2615555716,727098.0777796311,731472.0829177388
