ZIP Code,Nonrenewed Policies (by Company),% Market Units,New Policies,Total Res Units,% Change - Expiring Policies,Nonrenewed Policies (by Owner),Renewed Policies,% Change - Nonrenewed Policies (by Owner),% Nonrenewed Policies (by Company),% Change - Earned Premiums,Housing Units,% Change - Renewed Policies,Voluntary Market Units,% Change - Nonrenewed Policies (by Company),% Change Median Income,% Change - New Policies,Earned Premium ($),% Nonrenewed Policies (by Owner),% Change - Zillow Home Value,Avg % White-only Pop,Avg Median Income,Fire Disasters 5y,% Change White-only Pop,Fire Disasters 10y,Median Gross Rent ($),Claims (Fire and Smoke),% Change - Losses (Fire and Smoke),Losses (Fire and Smoke) ($),Median Owner Cost ($),All Disasters 10y,% Change - Claims (Fire and Smoke),Zillow Home Value 2018 ($),Zillow Mean Home Value ($),Zillow Home Value 2020 ($),Zillow Home Value 2019 ($),Median Home Value - Census ($),Zillow Home Value 2021 ($),All Disasters 5y,All Disasters 1y,All Disasters 3y,Fire Disasters 1y,Fire Disasters 3y
93636,368.0,0.9977561705310396,3670.0,5348.0,0.350405821438567,1768.0,14365.0,0.6194690265486726,0.0223016786861402,0.8183683655744858,4237.0,0.3160719924218502,5336.0,0.6119402985074627,0.5468389478541763,0.8024883359253498,16757473.0,0.1071450215138476,0.4238839032773915,61.01428571428572,98781.85714285714,4.0,-32.6,6.0,1344.0,100.0,1.453650345892941,3511051.0,685.0,9.0,3.3,346065.4728,406394.29815,412833.4538,373921.2098,375000.0,492757.0562,7.0,2.0,5.0,0.0,3.0
93637,716.0,0.9984023736163414,4819.0,8763.0,0.0661308001461453,3349.0,29841.0,0.1957104557640749,0.0211172063941485,0.3315329556786173,12681.0,0.0475929227815115,8749.0,0.2873563218390804,0.4943028215551595,0.2763157894736843,27969146.0,0.0987730785111779,0.3650181307228306,61.01428571428572,61862.71428571428,4.0,-32.6,6.0,1163.0,208.0,0.0297086108366058,4986138.0,550.0,9.0,1.615384615384615,256356.2161,291593.40482500003,292532.5922,267553.9281,275900.0,349930.8829,7.0,2.0,5.0,0.0,3.0
93638,1006.0,0.9971711456859972,4850.0,9191.0,0.028210838901262,3606.0,33629.0,0.045045045045045,0.0263068434402866,0.31322897721931,13130.0,0.0183916336098088,9165.0,0.3288288288288288,0.5930948463457354,0.0024691358024691,28300669.0,0.0942966972621008,0.4289527876271417,61.01428571428572,49181.857142857145,4.0,-32.6,6.0,1079.0,318.0,0.392241023910703,9059836.0,454.0,9.0,3.0384615384615383,212383.3138,250984.76410000003,257066.6578,231003.3565,239700.0,303485.7283,7.0,2.0,5.0,0.0,3.0
93640,144.0,0.9941826643397323,950.0,1719.0,0.1780205655526991,605.0,6065.0,0.425,0.0211329615497505,0.3331505159240628,3234.0,0.1432624113475178,1709.0,0.9230769230769232,0.6579165316337187,-0.0432900432900432,4431720.0,0.0887877898444379,0.3352754487953913,56.71428571428572,35568.57142857143,3.0,-21.700000000000003,4.0,825.0,25.0,29.80052971362357,765250.0,437.0,7.0,12.0,198336.2168,226652.813775,231520.5183,211921.0391,204600.0,264833.4809,6.0,1.0,4.0,0.0,3.0
93643,334.0,0.5380116959064327,625.0,1197.0,0.0772486772486773,323.0,3321.0,0.1643835616438356,0.0839617898441427,1.2189975784566474,1640.0,0.0203592814371258,644.0,1.189189189189189,0.2546530831895192,-0.2018348623853211,7829286.0,0.0811965811965812,0.2862648379568384,61.01428571428572,60929.71428571428,2.0,-32.6,3.0,891.0,79.0,-0.894981994676687,4327898.0,519.0,3.0,-0.8,295294.4885,324751.768525,325437.4641,298448.2041,237800.0,379826.9174,2.0,0.0,2.0,0.0,2.0
93644,763.0,0.7609914429035114,2010.0,3389.0,0.1054533508541393,1310.0,10811.0,0.7264957264957266,0.0592207389009624,0.7797397933938774,4284.0,0.0317343173431734,2579.0,0.6499999999999999,0.534465880817392,-0.1413881748071979,19058130.0,0.1016764979819931,0.3591417122355027,61.01428571428572,60166.28571428572,4.0,-32.6,6.0,1229.0,51.0,-0.5189738149915677,2692662.0,586.0,9.0,0.3,295945.2185,337851.7238,341331.5237,311898.662,301300.0,402231.491,7.0,2.0,5.0,0.0,3.0
93647,249.0,0.991556091676719,771.0,1658.0,0.0183867141162514,519.0,6067.0,0.0901639344262295,0.0364301389904901,0.2652279718619457,2920.0,0.008626410086264,1644.0,0.1228070175438595,0.5901829799593378,-0.01,4396138.0,0.075932699341624,0.3684032211848536,64.10000000000001,41777.57142857143,5.0,-36.3,6.0,867.0,115.0,1000.5556144067796,2060379.0,458.0,9.0,99.0,179728.0151,208172.04925,213425.9814,193593.8057,167400.0,245940.3948,8.0,3.0,5.0,2.0,4.0
93650,93.0,0.990174672489083,434.0,916.0,0.0324022346368715,337.0,3202.0,0.4166666666666667,0.0256057268722466,0.2835761633690263,933.0,0.0125944584382871,907.0,-0.3793103448275862,0.381404752672686,0.1894736842105262,2171664.0,0.0927863436123348,0.3290752348919508,56.71428571428572,39198.28571428572,3.0,-21.700000000000003,4.0,1025.0,37.0,2.1269846297243125,1451393.0,370.0,7.0,1.1666666666666663,179220.062,204398.5061,207780.7286,192396.2878,192600.0,238196.946,6.0,1.0,4.0,0.0,3.0
93651,115.0,0.8524904214559387,356.0,522.0,0.0448343079922026,229.0,1770.0,0.0208333333333332,0.0543992431409649,0.7294864089520612,606.0,0.0153172866520787,445.0,1.875,-0.0784135034471828,-0.0597014925373133,3402731.0,0.108325449385052,0.337823227090225,56.71428571428572,97702.85714285714,3.0,-21.700000000000003,4.0,1331.0,24.0,-0.782221036521153,455805.0,336.0,7.0,-0.4,384226.5972,433321.048825,439250.2606,395780.0713,366400.0,514027.2662,6.0,1.0,4.0,0.0,3.0
93657,687.0,0.996305418719212,3942.0,8120.0,0.0364614465032875,2974.0,30457.0,0.0,0.020135998593118,0.3376217477977827,11668.0,0.0395018746652382,8090.0,0.0617283950617284,0.5164326583217794,-0.0919999999999999,27711900.0,0.0871680637786505,0.381669116140557,56.71428571428572,62353.857142857145,3.0,-21.700000000000003,4.0,1038.0,239.0,5.683290614014203,4591249.0,473.0,7.0,5.0,258277.0267,296628.99925,298854.7016,272530.8775,307100.0,356853.3912,6.0,1.0,4.0,0.0,3.0
93660,45.0,0.9981308411214952,201.0,535.0,0.0133843212237094,173.0,1872.0,0.0,0.0215311004784689,0.2521341286847745,966.0,0.004255319148936,534.0,0.625,0.9058947368421052,0.1176470588235294,1544257.0,0.0827751196172248,0.3574610810259817,56.71428571428572,40499.142857142855,2.0,-21.700000000000003,3.0,907.0,14.0,-0.1683708248125426,572897.0,1226.0,3.0,0.0,170330.4408,195209.674075,199618.5033,179672.8079,207900.0,231216.9443,2.0,0.0,2.0,0.0,2.0
93662,547.0,0.9986013986013986,2783.0,5720.0,0.0119691752746351,2214.0,21756.0,-0.0387323943661971,0.0223110494758738,0.3184523382552209,9401.0,0.012379896526238,5712.0,0.2352941176470588,0.3499654983700954,0.0411764705882353,16324104.0,0.0903046865440306,0.3233913672467223,56.71428571428572,47346.857142857145,3.0,-21.700000000000003,4.0,1026.0,129.0,0.3744885054654183,6127409.0,390.0,7.0,0.956521739130435,227561.884,257346.076475,260764.9309,239904.0582,216900.0,301153.4328,6.0,1.0,4.0,0.0,3.0
93667,133.0,0.7334293948126801,341.0,694.0,0.0287443267776097,237.0,2270.0,0.2545454545454546,0.0503787878787878,0.7678944245434367,1112.0,-0.0236087689713322,509.0,1.4615384615384617,0.0623535216479585,0.0701754385964912,3905909.0,0.0897727272727272,0.3427421027812738,56.71428571428572,66008.28571428571,3.0,-21.700000000000003,4.0,1212.0,58.0,-1.0,930197.0,325.0,7.0,-1.0,307066.1595,347526.930175,350361.9323,320368.9682,283300.0,412310.6607,6.0,1.0,4.0,0.0,3.0
93675,212.0,0.8805147058823529,583.0,1088.0,0.0365217391304348,462.0,3960.0,0.3617021276595744,0.0457488131204143,0.2713593043259832,1546.0,0.0217391304347827,958.0,-0.3181818181818182,0.1456136606189968,-0.2195121951219512,5386883.0,0.0996978851963746,0.3992720728866257,56.71428571428572,68808.14285714286,2.0,-21.700000000000003,3.0,1040.0,23.0,-0.5558859901661077,1052516.0,421.0,3.0,0.1428571428571428,256718.9442,296113.0563,302582.1808,265931.451,240800.0,359219.6492,2.0,0.0,2.0,0.0,2.0
93701,215.0,0.9784546805349182,846.0,1346.0,0.0340557275541795,612.0,4358.0,0.0064935064935065,0.0414657666345226,0.3394182542266817,4123.0,0.0238532110091742,1317.0,0.3541666666666667,0.8532036152207703,0.0649999999999999,3472778.0,0.1180327868852459,0.4587691579798194,56.71428571428572,24858.28571428572,3.0,-21.700000000000003,4.0,748.0,63.0,0.6192679424873613,3510648.0,416.0,7.0,1.5555555555555558,145309.8083,174627.336625,181434.8937,159791.1778,164100.0,211973.4667,6.0,1.0,4.0,0.0,3.0
93702,889.0,0.9832976445396144,3913.0,7005.0,0.0300515168860904,2824.0,24607.0,0.1139053254437869,0.0313912429378531,0.2543666669355293,13387.0,0.0112911143838978,6888.0,0.3184079601990051,0.7576125720108163,0.1363152289669862,17780579.0,0.0997175141242937,0.404063381422332,56.71428571428572,32280.14285714286,3.0,-21.700000000000003,4.0,940.0,342.0,0.2017244341364945,11199645.0,334.0,7.0,1.6578947368421053,147870.7996,173183.9218,178233.9277,159010.985,159800.0,207619.9749,6.0,1.0,4.0,0.0,3.0
93703,623.0,0.9952466808719882,3316.0,6101.0,0.0287374878915078,2559.0,22012.0,0.0897009966777409,0.0247281098674287,0.2770368859682666,10877.0,0.0161616161616162,6072.0,0.2448979591836735,0.5511785598966742,0.0183374083129583,16558678.0,0.1015718028101929,0.4227045078112468,56.71428571428572,34891.71428571428,3.0,-21.700000000000003,4.0,968.0,300.0,1.584862769694345,8104712.0,415.0,7.0,1.9444444444444449,180063.4999,212171.47505,218256.8203,194188.427,183200.0,256177.153,6.0,1.0,4.0,0.0,3.0
93704,661.0,0.9972279972279972,3953.0,7215.0,0.0077189246739419,3196.0,26306.0,-0.0050251256281407,0.0219142658223651,0.4751133040681943,12086.0,0.0111825980392157,7195.0,-0.0578947368421052,0.2457348259952072,0.0280842527582747,28022627.0,0.1059576302091967,0.3506246346513364,56.71428571428572,62093.71428571428,3.0,-21.700000000000003,4.0,1127.0,175.0,-0.3297167184649625,5442853.0,523.0,7.0,2.131578947368421,247521.9469,282020.63840000005,286046.2686,260205.099,291600.0,334309.2391,6.0,1.0,4.0,0.0,3.0
93705,607.0,0.9985630306988896,3851.0,7655.0,0.0064663370102699,3134.0,27902.0,-0.0291262135922329,0.0191827576399203,0.2546822656645755,13452.0,0.0036085450346421,7644.0,0.3703703703703704,0.5753663343711617,-0.002008032128514,22110587.0,0.0990424422463104,0.3836539835291974,56.71428571428572,44365.142857142855,3.0,-21.700000000000003,4.0,1103.0,321.0,1.677192142562478,6044973.0,399.0,7.0,2.708333333333333,199552.2301,231623.132475,236450.2224,214378.8393,213400.0,276111.2381,6.0,1.0,4.0,0.0,3.0
93706,745.0,0.9874484825777444,2826.0,5338.0,0.0313826841425142,2007.0,19208.0,0.0909090909090908,0.0339253187613843,0.2768969709903115,12448.0,0.0113421550094519,5271.0,0.4409937888198758,0.326318928950159,0.1018922852983987,15796768.0,0.0913934426229508,0.3833185550387681,56.71428571428572,33889.57142857143,3.0,-21.700000000000003,4.0,914.0,472.0,1.794855095498876,9196103.0,374.0,7.0,2.2058823529411766,169733.0493,197502.0713,201618.75,183861.6094,186300.0,234794.8765,6.0,1.0,4.0,0.0,3.0
93710,385.0,0.9994755244755243,2732.0,5720.0,0.009367681498829,2306.0,21377.0,0.0510948905109489,0.0159963436928702,0.2518887317165381,12718.0,0.0016869728209933,5717.0,0.1999999999999999,0.305324476667435,0.0014992503748125,19632880.0,0.0958118663785939,0.342876731003737,56.71428571428572,53671.142857142855,3.0,-21.700000000000003,4.0,1101.0,195.0,-0.7829377056419577,3988372.0,500.0,7.0,0.7307692307692308,254993.7158,290154.8987,297410.4384,265790.3131,281800.0,342425.1275,6.0,1.0,4.0,0.0,3.0
93711,719.0,0.9993291163503928,5189.0,10434.0,0.0050228310502282,4374.0,38801.0,-0.0407978241160471,0.0163803708935161,0.2561240608517361,16522.0,0.0038231039470966,10427.0,0.3727810650887573,0.3725854592555048,0.0157480314960629,53962534.0,0.0996491547819747,0.2895102397596201,56.71428571428572,80427.28571428571,3.0,-21.700000000000003,4.0,1294.0,273.0,1.1428303729054274,6524361.0,779.0,7.0,0.4736842105263157,352862.4044,391750.439425,394045.0111,365074.6585,398800.0,455019.6837,6.0,1.0,4.0,0.0,3.0
93720,744.0,0.999923071005462,6489.0,12999.0,-0.0016664251557745,5759.0,48526.0,0.0384351407000687,0.0135201439241127,0.2650867134846262,19331.0,-0.008480856319473,12998.0,0.1200000000000001,0.291848970993356,0.0168776371308017,53185252.0,0.1046539097566737,0.3057066840499602,56.71428571428572,92525.57142857143,3.0,-21.700000000000003,4.0,1717.0,289.0,2.7676975535734765,5962623.0,641.0,7.0,4.0,339331.4792,377043.2025,377416.8606,348357.0897,370800.0,443067.3805,6.0,1.0,4.0,0.0,3.0
93722,1384.0,0.9990871285120196,10753.0,19718.0,0.0264670896114194,8855.0,71653.0,0.0580377706126209,0.016900307722366,0.2906911277873452,27679.0,0.0228973021990477,19700.0,0.0110803324099721,0.4285054583741249,-0.0120075046904315,63935745.0,0.1081302202901382,0.3703964427295236,56.71428571428572,64779.71428571428,3.0,-21.700000000000003,4.0,1292.0,919.0,0.2286291390424348,15761979.0,511.0,7.0,2.7543859649122813,258318.5524,293454.0049,293709.8332,267788.8087,270900.0,353998.8253,6.0,1.0,4.0,0.0,3.0
93723,241.0,0.99728014505893,2148.0,3309.0,0.144074074074074,1359.0,9943.0,0.2736486486486487,0.0208784544745733,0.5404982887623975,3378.0,0.1279863481228669,3300.0,0.1333333333333333,0.6183326143527087,0.5631067961165048,10068981.0,0.1177336914147102,0.3276073061570796,56.71428571428572,92467.0,3.0,-21.700000000000003,4.0,1471.0,128.0,47.303201158455806,3183317.0,813.0,7.0,9.0,362000.5115,404046.03795,401769.7351,371819.3813,374300.0,480594.5239,6.0,1.0,4.0,0.0,3.0
93725,427.0,0.9926402943882244,2162.0,4348.0,0.0568421052631578,1566.0,15582.0,0.1405835543766578,0.0242958748221906,0.3039358072244469,7256.0,0.0438780872306883,4316.0,0.25,0.7220257701995737,0.08130081300813,12489780.0,0.089103840682788,0.4058755214985761,56.71428571428572,53806.71428571428,3.0,-21.700000000000003,4.0,1070.0,245.0,-0.2970177253963374,5411257.0,396.0,7.0,2.7058823529411766,214181.5293,250681.150225,256666.5997,230763.9027,226200.0,301112.5692,6.0,1.0,4.0,0.0,3.0
93726,640.0,0.9993440902531812,3954.0,7623.0,0.0082008579359071,3292.0,27954.0,0.0434243176178659,0.0200715047356206,0.2720886078013056,15545.0,0.0031645569620253,7618.0,0.0476190476190476,0.5137192010497157,0.0112130479102956,23602361.0,0.1032428024838487,0.3866194566485581,56.71428571428572,44216.142857142855,3.0,-21.700000000000003,4.0,1095.0,311.0,1.7399312354451228,5828619.0,443.0,7.0,1.7586206896551722,204923.8217,238105.082475,244484.5511,218860.5988,214600.0,284151.3583,6.0,1.0,4.0,0.0,3.0
93727,1214.0,0.999049110638774,10204.0,17878.0,0.1024597631339203,7042.0,60776.0,0.1589713617767387,0.0175860470506431,0.3649139242755126,24746.0,0.089358469718942,17861.0,0.4432234432234432,0.6196412043874677,0.186496500617538,53745941.0,0.1020106617220999,0.3636839253511297,56.71428571428572,64448.28571428572,3.0,-21.700000000000003,4.0,1045.0,757.0,0.3579664650226488,11407617.0,557.0,7.0,5.081081081081082,276321.5611,314455.9121,316673.9819,288012.8343,287000.0,376815.2711,6.0,1.0,4.0,0.0,3.0
93728,413.0,0.9898828541001063,2124.0,3756.0,0.0197160883280758,1624.0,13244.0,0.0588235294117647,0.027027027027027,0.2639036788914461,6581.0,0.0045495905368517,3718.0,0.3636363636363635,0.513715710723192,0.0442804428044281,10692383.0,0.1062757672927164,0.3847060244725762,56.71428571428572,41484.857142857145,3.0,-21.700000000000003,4.0,1082.0,160.0,0.936486346518768,6586419.0,425.0,7.0,2.0,185381.5128,215459.2403,220045.7797,199710.7711,210500.0,256698.8976,6.0,1.0,4.0,0.0,3.0
93901,308.0,0.9992834109638122,2188.0,5582.0,0.0210863697705803,1839.0,21799.0,0.2768496420047732,0.0128622734485926,0.2562595531562002,11107.0,-0.0022095378383354,5578.0,0.2692307692307691,0.5774805480961234,0.2393509127789046,22032804.0,0.0767977950388373,0.3166998431411023,49.35714285714285,72837.42857142857,2.0,-28.40000000000001,4.0,1579.0,43.0,3.4536545808309924,2917117.0,609.0,10.0,0.0769230769230768,518185.46,583602.579675,597384.6317,536545.5131,569700.0,682294.7139,8.0,4.0,7.0,0.0,2.0
93905,468.0,0.9996203492786636,3146.0,7902.0,0.0347418997166439,2474.0,30069.0,0.1226575809199319,0.0141770924843234,0.3230019072481414,14097.0,0.0318169509883563,7899.0,-0.1736111111111111,0.6473608633218746,-0.0309278350515463,22992487.0,0.0749447153978976,0.3356108715114525,49.35714285714285,58911.28571428572,2.0,-28.40000000000001,4.0,1467.0,56.0,1.853595041047186,2350433.0,540.0,10.0,1.1111111111111112,436335.8104,495693.51075,505541.2103,458122.1703,444400.0,582774.852,8.0,4.0,7.0,0.0,2.0
