ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units_x,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience,market_units,fair_plan_units,total_units_y,pct_market,pct_fair_plan,exposure_22
93721,112,674,119,231,181500.0,27039.5,1078083,3321,793,0.0,6.605042016806722,3.4025974025974026,6.712402226372529,17785.305134968734,324.6260162601626,0.1500630517023959,0.849936948297604,225,6,231,0.974025974025974,0.0259740259740259,1381509
93722,10753,71653,10239,19718,270900.0,61623.75,63935745,89313,81892,0.0,8.048246899111241,4.179227102140176,4.396032373881823,24562.956574522555,715.8615767021598,0.1250305280125042,0.8749694719874958,19700,18,19718,0.9990871285120196,0.0009128714879805,8166188
93723,2148,9943,1600,3309,374300.0,86701.75,10068981,12039,11543,0.0,7.556875,3.6539740102750073,4.317098559140963,32919.300796263946,836.3635684026913,0.1386121458892835,0.8613878541107165,3300,9,3309,0.99728014505893,0.0027198549410698,2849829
93725,2162,15582,1993,4348,226200.0,50172.25,12489780,18529,17575,0.0,8.903161063723031,4.080956761729531,4.508468326614812,20899.515586979545,674.0665983053592,0.1133997155049786,0.8866002844950214,4316,32,4348,0.9926402943882244,0.0073597056117755,5917661
93726,3954,27954,3932,7623,214600.0,42596.0,23602361,39803,31886,0.0,8.114954221770091,4.185753640299095,5.03803174006949,20132.246851177457,592.9794487852674,0.1233143072194693,0.8766856927805307,7618,5,7623,0.9993440902531812,0.0006559097468188,1560300
93727,10204,60776,8256,17878,287000.0,60018.5,53745941,77249,69032,0.0,8.597383720930232,3.970242756460454,4.7818589268308935,26085.1985026233,695.7493430335668,0.119596708772743,0.8804032912272569,17861,17,17878,0.999049110638774,0.000950889361226,5950094
93728,2124,13244,2037,3756,210500.0,38625.25,10692383,17287,15281,0.0,7.544428080510555,4.091586794462194,5.449802913896997,19930.57628912406,618.5216058309712,0.1333027943197434,0.8666972056802565,3718,38,3756,0.9898828541001063,0.0101171458998935,8512642
93901,2188,21799,2147,5582,569700.0,68865.5,22032804,33400,23946,1.6666666666666667,11.172333488588729,4.297205302758868,8.272647406901859,51140.44628849125,659.6647904191617,0.08966006848743,0.91033993151257,5578,4,5582,0.9992834109638122,0.0007165890361877,2932236
93905,3146,30069,2942,7902,444400.0,55476.5,22992487,37435,33011,1.6666666666666667,11.289938817131205,4.2033662363958495,8.01059908249439,40682.13137012952,614.1975958327769,0.089121807882221,0.9108781921177788,7899,3,7902,0.9996203492786636,0.0003796507213363,1029359
93906,4356,41737,4362,10901,466900.0,71997.25,37270842,59243,46099,1.6666666666666667,10.566941769830352,4.228327676359967,6.484969912045251,41745.70841618666,629.1180730212852,0.094622443003102,0.905377556996898,10899,2,10901,0.9998165305935236,0.0001834694064764,939092
93907,2504,21595,2538,5753,566800.0,83450.0,25646596,28452,24133,1.6666666666666667,9.495271867612294,4.188944898313923,6.792091072498502,50017.63620665751,901.3987065935612,0.1051671984419674,0.8948328015580326,5510,243,5753,0.957761168086216,0.0422388319137841,228813251
93908,1777,15218,1697,4103,846200.0,141809.75,27667584,19382,16915,1.6666666666666667,10.014731879787862,4.142091152815014,5.967149649442298,71335.58942743442,1427.4885976679393,0.1003251551877032,0.8996748448122968,3857,246,4103,0.9400438703387765,0.0599561296612234,349707403
93920,83,722,75,261,1081500.0,55624.5,3778593,1346,797,0.0,10.733333333333333,3.084291187739463,19.442871396596825,98980.64097582996,2807.2756315007427,0.0941028858218318,0.905897114178168,157,104,261,0.6015325670498084,0.3984674329501915,144155840
93923,2627,19644,2628,5815,1199000.0,102819.5,52780519,30078,22272,1.6666666666666667,8.474505327245053,3.829922613929493,11.661212124159327,103892.90526235742,1754.788184054791,0.1179956896551724,0.8820043103448276,5211,604,5815,0.8961306964746346,0.1038693035253654,909914440
93924,1095,8639,1092,2432,987100.0,118562.5,21279361,11947,9731,0.0,8.913919413919414,4.0024671052631575,8.325566684238272,84488.8710238615,1781.1468151000252,0.1122186825608878,0.8877813174391121,1955,477,2432,0.8038651315789473,0.1961348684210526,698007317
93926,513,5988,532,1565,453700.0,66759.0,4841540,6964,6520,1.6666666666666667,12.219924812030076,4.153993610223642,6.796087418924789,40841.331800072745,695.2240091901206,0.0815950920245398,0.91840490797546,1559,6,1565,0.9961661341853036,0.0038338658146964,4169825
93927,1256,11346,1150,3166,350400.0,61259.0,8546920,12943,12496,1.6666666666666667,10.958260869565216,3.9804169298799743,5.719975840284693,31788.46574089812,660.3507687553117,0.0920294494238156,0.9079705505761844,3113,53,3166,0.9832596336070752,0.0167403663929248,45055638
93930,1350,10351,1154,2900,336200.0,56128.75,8481270,12279,11505,0.0,10.13951473136915,4.034827586206896,5.989800236064405,30744.1789328992,690.7134131443929,0.1003042155584528,0.8996957844415472,2867,33,2900,0.9886206896551724,0.0113793103448275,31841746
93932,50,404,38,144,388100.0,51733.0,589788,531,442,1.6666666666666667,11.947368421052632,3.1527777777777777,7.501981327199273,35756.893517964825,1110.7118644067796,0.085972850678733,0.9140271493212668,136,8,144,0.9444444444444444,0.0555555555555555,4795214
93933,2807,17364,2059,5074,599700.0,71462.0,17043902,29819,19423,1.6666666666666667,9.796503156872268,3.9753646038628303,8.391872603621506,53655.205545600875,571.5785908313492,0.1060083406270916,0.8939916593729084,5065,9,5074,0.9982262514781236,0.0017737485218762,765792
93940,2917,28396,2868,7374,861000.0,86060.0,43948601,55873,31264,1.6666666666666667,10.918061366806135,4.246406292378627,10.004647920055776,75773.57689263302,786.580298176221,0.0917349027635619,0.908265097236438,7214,160,7374,0.978302142663412,0.021697857336588,297129339
93950,1940,19729,1868,5146,929200.0,88026.0,22765039,30790,21597,0.0,11.600107066381156,4.210843373493976,10.555972099152523,81613.38379071747,739.3646963299773,0.0864934944668241,0.913506505533176,5144,2,5146,0.9996113486202876,0.0003886513797123,2061971
93953,1196,8807,1296,2505,1418400.0,141786.75,30861216,11957,10103,0.0,7.718364197530864,3.993213572854291,10.00375564007215,119574.31294469556,2581.0166429706446,0.1282787290903692,0.8717212709096308,2452,53,2505,0.9788423153692616,0.0211576846307385,104805881
93955,2396,23348,2458,6119,588100.0,66978.75,20996259,38363,25806,1.6666666666666667,10.473555736371033,4.207223402516751,8.780396767631524,52924.143598560906,547.3049292286839,0.09524916686042,0.90475083313958,6118,1,6119,0.9998365746036936,0.0001634253963065,1568100
93960,1527,12874,1316,3560,432200.0,63128.5,9917153,15244,14190,1.6666666666666667,10.943009118541031,4.045224719101124,6.8463530734929545,39102.76220266662,650.5610732091315,0.0927413671599718,0.9072586328400282,3545,15,3560,0.9957865168539326,0.0042134831460674,17789268
94002,2366,25249,2347,6532,1678500.0,156323.75,35877047,39355,27596,0.0,11.766084363016615,4.227648499693815,10.737331979305768,140346.51216270184,911.6261466141532,0.0850485577619944,0.9149514422380056,6521,11,6532,0.9983159828536436,0.0016840171463563,14581294
94005,517,4400,471,1159,923800.0,114793.25,6223924,7479,4871,0.0,10.439490445859873,4.2424503882657465,8.047511504378525,79290.09384654062,832.1866559700495,0.0966947238760008,0.9033052761239992,1148,11,1159,0.9905090595340812,0.0094909404659188,14900533
94010,4031,40745,4076,13930,2000001.0,156748.5,104355763,61973,44821,0.0,10.985279685966631,3.2143575017946877,12.75929913204911,167190.64342669636,1683.8907750149258,0.0909395149595055,0.9090604850404944,13884,46,13930,0.996697774587222,0.0033022254127781,89182717
94014,3497,33069,3352,8854,865400.0,94989.75,36833188,48405,36421,0.0,10.908711217183772,4.1298847978314885,9.11045665453378,75504.7914755346,760.9376717281273,0.0920348150792125,0.9079651849207876,8840,14,8854,0.9984187937655296,0.0015812062344702,7833798
94015,4373,47537,4287,12401,932200.0,98365.75,52727790,78291,51824,0.0,12.108700723116398,4.18595274574631,9.47687584347194,81085.91486545239,673.4846917270185,0.0827222908305032,0.9172777091694968,12393,8,12401,0.999354890734618,0.0006451092653818,7420794
94019,1873,17043,1735,4492,1273400.0,134444.5,24617296,22631,18778,0.0,10.902593659942363,4.211041852181657,9.471566334063498,107833.86020275932,1087.7688126905573,0.0923953562679731,0.9076046437320268,4439,53,4492,0.9882012466607302,0.0117987533392698,58981084
94025,4042,39161,4016,10277,2000001.0,166552.0,69097721,62834,43177,0.0,10.757719123505977,4.203853264571373,12.00826768816946,166347.04689035958,1099.686809689022,0.0930124834981587,0.9069875165018412,10260,17,10277,0.9983458207648146,0.0016541792351853,13592747
94030,2137,21505,2129,5530,1606700.0,129186.25,28786073,31567,23634,0.0,11.104744011272896,4.275226039783002,12.43708211980764,136519.5492110723,911.9039820065258,0.09008208513159,0.90991791486841,5525,5,5530,0.9990958408679927,0.0009041591320072,5551180
94038,375,3517,412,988,995800.0,122996.5,4659476,4150,3929,0.0,9.446601941747574,3.9392712550607287,8.096165338038075,84966.51423542769,1122.7653012048193,0.1048612878595062,0.8951387121404938,986,2,988,0.9979757085020244,0.0020242914979757,3480192
94040,1835,19938,1804,5157,2000001.0,140364.5,27829847,49838,21742,0.0,12.069290465631928,4.222028311033546,14.248624117921556,168748.00507306008,558.4061760102733,0.0829730475577223,0.9170269524422776,5154,3,5157,0.9994182664339732,0.0005817335660267,1554996
94041,1027,9743,977,2607,1804400.0,144720.25,12345161,24249,10720,0.0,11.023541453428864,4.131185270425776,12.46819294466393,151852.82690404417,509.09979792981153,0.0911380597014925,0.9088619402985074,2607,0,2607,1.0,0.0,$                                   -
94043,1884,14728,1692,3894,1341300.0,142510.0,20974740,47915,16420,0.0,9.817966903073286,4.266050333846944,9.411971089748087,113026.12906263124,437.74893039757904,0.1030450669914738,0.8969549330085261,3893,1,3894,0.9997431946584489,0.0002568053415511,535570
94044,3455,40627,3343,10555,1012200.0,127452.5,48511745,57902,43970,0.0,13.186359557283875,4.1764092846991945,7.9417822325964575,86104.38381515749,837.8250319505371,0.0760291107573345,0.9239708892426656,10476,79,10555,0.992515395547134,0.0074846044528659,74011324
94061,3040,30546,3017,8058,1558300.0,117158.0,39868318,47346,33563,0.0,11.132250580046405,4.168031769669893,13.300841598525068,133515.79000320274,842.0630676297892,0.0898906533980871,0.9101093466019128,8055,3,8058,0.9996276991809382,0.0003723008190618,2474336
94062,3149,32155,3198,8406,2000001.0,181057.0,81045285,41998,35353,0.0,11.039399624765478,4.199857244825125,11.04625062825519,165199.67804478802,1929.741535311205,0.090459084094702,0.909540915905298,8239,167,8406,0.9801332381632168,0.0198667618367832,305359964
94063,1539,14945,1535,4051,1002400.0,80741.25,16657101,32389,16480,0.0,10.738762214983714,4.06911873611454,12.414967566144938,88715.7772736285,514.2826576924265,0.0931432038834951,0.9068567961165048,4039,12,4051,0.997037768452234,0.0029622315477659,3427516
94065,851,8737,874,2217,1545800.0,172529.25,15426616,21846,9611,0.0,10.97025171624714,4.324763193504736,8.959640176955501,128193.62358222198,706.1528884006225,0.0909374674851732,0.9090625325148268,2217,0,2217,1.0,0.0,$                                   -
94066,3449,37037,3311,9619,1027400.0,110537.0,44345674,61833,40348,0.0,12.227725762609484,4.208961430502131,9.294625329075332,88469.01394583531,717.1845778144357,0.08206106870229,0.91793893129771,9617,2,9619,0.9997920781786048,0.0002079218213951,2026087
94070,3175,32850,3151,8510,1910300.0,188572.75,49960737,48951,36001,0.0,11.432878451285308,4.233254994124559,10.13030779897944,157262.0721408142,1020.6275050560764,0.0875253465181522,0.9124746534818478,8485,25,8510,0.9970622796709752,0.0029377203290246,23134429
94080,4824,52865,4686,13784,963700.0,105471.75,59757145,79388,57551,0.0,12.31092616303884,4.185214741729541,9.13704380556879,83320.37586693646,752.7226407013654,0.081423433128877,0.918576566871123,13781,3,13784,0.9997823563551944,0.0002176436448055,3952240
94085,1221,9900,1138,2727,1217000.0,137006.0,11649411,31283,11038,0.0,9.772407732864677,4.078107810781078,8.882822650102915,102893.35784520498,372.3879103666528,0.1030983873890197,0.8969016126109802,2727,0,2727,1.0,0.0,468800
94086,2721,25059,2673,6644,1504000.0,144019.75,30757781,69116,27732,0.0,10.392817059483724,4.181216134858519,10.443012156318838,126623.78031667948,445.0167978470976,0.0963868455214193,0.9036131544785808,6640,4,6644,0.9993979530403372,0.0006020469596628,1512272
94087,4290,47216,4421,12169,1945100.0,165074.75,52424349,78111,51637,0.0,11.650305360778104,4.232558139534884,11.78314672595294,161900.70908957292,671.1519376272228,0.0856169026085946,0.9143830973914054,12168,1,12169,0.9999178239789628,8.217602103706138e-05,1196779
94089,2243,15155,2205,4546,338100.0,124737.75,15409027,32996,17360,0.0,7.890249433106576,3.827100747910251,2.710486600888665,28813.780350492023,466.9968177960965,0.127016129032258,0.8729838709677419,4546,0,4546,1.0,0.0,$                                   -
94102,203,2187,285,566,968000.0,49408.5,10645005,29964,2472,0.0,8.385964912280702,4.222614840989399,19.591770646751065,89564.2994960507,355.25981177412893,0.1152912621359223,0.8847087378640777,559,7,566,0.9876325088339224,0.0123674911660777,5256746
94103,317,3373,442,987,960000.0,78377.25,17463745,40487,3815,0.0,8.34841628959276,3.7386018237082066,12.248452197544568,85187.27323630007,431.3420357151678,0.1158584534731323,0.8841415465268676,963,24,987,0.9756838905775076,0.0243161094224924,10926823
94107,986,10176,1043,2429,1134600.0,162038.75,33624733,63447,11219,0.0,10.70182166826462,4.595306710580486,7.002028835695166,94584.7537242175,529.9656878969848,0.0929672876370443,0.9070327123629556,2418,11,2429,0.9954713874022232,0.0045286125977768,5081132
94108,74,682,96,246,1129100.0,63934.0,6708586,10860,778,0.0,7.875,3.073170731707317,17.66039978728063,102036.88264288072,617.733517495396,0.1233933161953727,0.8766066838046273,243,3,246,0.9878048780487804,0.0121951219512195,819680
94109,616,6242,677,1607,1171200.0,96478.5,44974811,75706,6919,0.0,10.129985228951256,4.267579340385812,12.139492218473546,102046.90241994674,594.07194938314,0.0978465096112155,0.9021534903887845,1591,16,1607,0.9900435594275048,0.0099564405724953,8858298
94110,3566,36317,3464,9386,1233600.0,135249.0,72178512,81152,39781,0.0,11.513568129330254,4.249200937566589,9.120954683583612,104410.77280919284,889.4236987381704,0.0870767451798597,0.9129232548201404,9288,98,9386,0.9895589175367568,0.0104410824632431,41610976
94111,33,290,53,59,1183200.0,127081.25,3913355,7265,343,0.0,6.09433962264151,5.47457627118644,9.310578861948557,100675.75002540264,538.6586373021336,0.1545189504373177,0.8454810495626822,59,0,59,1.0,0.0,155000
94112,6313,65093,6124,17081,1022100.0,100561.75,76252573,81665,71217,0.0,11.660026126714566,4.180434400796206,10.16390426777577,88735.30254358244,933.7240311026756,0.0859907044666301,0.9140092955333698,17048,33,17081,0.9980680288039342,0.0019319711960658,15537953
94114,2213,24302,2225,5836,1593400.0,162433.0,62202022,58391,26527,0.0,11.916853932584267,4.543351610692255,9.80958302807927,132805.2363693325,1065.267284341765,0.0838768047649564,0.9161231952350436,5803,33,5836,0.994345442083619,0.005654557916381,17054730
94115,975,9882,1031,2381,1515600.0,125357.25,57234018,49827,10913,0.0,10.530552861299707,4.5598488030239395,12.090246076712756,129108.9487298583,1148.6547052802698,0.0944744799780078,0.9055255200219922,2354,27,2381,0.988660226795464,0.0113397732045359,16176688
94116,4309,49649,4192,12930,1188000.0,119540.0,67412916,61943,53841,0.0,12.87166030534351,4.17308584686775,9.938096034800068,101613.09659780424,1088.3056358264855,0.0778588807785888,0.9221411192214112,12915,15,12930,0.9988399071925754,0.0011600928074245,12137972
94117,1305,14715,1350,3414,1478600.0,166127.0,48063467,55357,16065,0.0,11.866666666666667,4.69244288224956,8.900419558530523,123006.45033366513,868.2455154722979,0.0840336134453781,0.9159663865546218,3367,47,3414,0.986233157586409,0.013766842413591,29487400
94118,2006,22654,1983,6091,1609400.0,125776.0,71791615,50600,24637,0.0,12.4357034795764,4.048596289607618,12.795763897722937,137060.52309904402,1418.8066205533596,0.0804886958639444,0.9195113041360556,6064,27,6091,0.9955672303398456,0.0044327696601543,30487855
94121,2686,31216,2675,10067,1506400.0,105578.75,63863648,52480,33891,0.0,12.673644859813084,3.367636833217443,14.268022684489068,130230.16678914984,1216.914024390244,0.0789295093092561,0.921070490690744,10054,13,10067,0.9987086520313896,0.0012913479686103,14993839
94122,4237,50465,4208,13360,1239600.0,121133.75,76386683,77989,54673,0.0,12.999524714828896,4.094461077844311,10.233316478685753,105906.62155110003,979.4545769275154,0.0769666928831415,0.9230333071168584,13338,22,13360,0.9983532934131736,0.0016467065868263,10340060
94123,1211,11637,1240,2838,2000001.0,170930.75,53963729,45378,12877,0.0,10.361290322580643,4.5271317829457365,11.70065070211182,165988.77186706464,1189.2046586451584,0.0962957210530403,0.9037042789469596,2813,25,2838,0.9911909795630726,0.0088090204369274,28073321
94124,2375,21217,2323,5684,873900.0,63396.5,26438341,32810,23540,0.0,10.155832974601807,4.150598170302604,13.784672655430503,79034.73306788433,805.8013105760439,0.0986830926083262,0.9013169073916736,5648,36,5684,0.9936664320900774,0.0063335679099225,20014818
94127,2502,26210,2497,6768,1572100.0,171917.0,48528060,31486,28707,0.0,11.498598317981578,4.242316784869977,9.144529045993124,130413.13775804176,1541.2583370386835,0.086982269132964,0.913017730867036,6764,4,6768,0.9994089834515366,0.0005910165484633,3207896
