,ZIP Code,new_policies,renewed_policies,company_nonrenewed,owner_nonrenewed,nonrenewed_policies,expiring_policies,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,ratio_new_to_nonrenewed
1620,95949,6753,23041,3438,3368,6806,29847,0.2280296177170235,0.11284216169129226,0.11518745602573123,0.9922127534528358
1621,95950,20,217,13,9,22,239,0.09205020920502092,0.03765690376569038,0.05439330543933055,0.9090909090909091
1622,95951,216,1986,173,38,211,2197,0.09604005461993628,0.01729631315430132,0.07874374146563495,1.0236966824644549
1623,95953,1430,8856,991,212,1203,10059,0.11959439308082315,0.02107565364350333,0.09851873943731981,1.1886949293433084
1624,95954,2078,13238,2613,1021,3634,16872,0.2153864390706496,0.060514461830251304,0.1548719772403983,0.5718216840946615
1625,95955,115,818,54,38,92,910,0.1010989010989011,0.041758241758241756,0.05934065934065934,1.25
1626,95956,118,809,67,46,113,922,0.12255965292841649,0.049891540130151846,0.07266811279826464,1.0442477876106195
1627,95957,81,423,38,29,67,490,0.13673469387755102,0.05918367346938776,0.07755102040816327,1.208955223880597
1628,95958,11,56,6,3,9,65,0.13846153846153847,0.046153846153846156,0.09230769230769231,1.2222222222222223
1629,95959,4421,22882,2480,1809,4289,27171,0.15785212174745133,0.0665783371977476,0.09127378454970372,1.0307764047563535
1630,95960,112,589,56,70,126,715,0.17622377622377622,0.0979020979020979,0.07832167832167833,0.8888888888888888
1631,95961,5732,25920,3894,693,4587,30507,0.15035893401514405,0.022716097944733997,0.12764283607041008,1.249618487028559
1632,95962,259,1419,142,87,229,1648,0.13895631067961164,0.05279126213592233,0.08616504854368932,1.1310043668122272
1633,95963,1738,13398,1304,314,1618,15016,0.1077517314864145,0.020911028236547682,0.08684070324986681,1.0741656365883807
1634,95965,2457,16050,1839,609,2448,18498,0.13233863120337333,0.032922478105741164,0.09941615309763217,1.0036764705882353
1635,95966,6247,32003,4231,2308,6539,38542,0.16965907321882623,0.059882725338591666,0.10977634788023455,0.9553448539532039
1636,95968,177,1505,134,55,189,1694,0.1115702479338843,0.032467532467532464,0.07910271546635184,0.9365079365079365
1637,95969,2877,24350,7014,1344,8358,32708,0.2555338143573438,0.041090864620276384,0.21444294973706737,0.3442211055276382
1638,95970,38,421,39,13,52,473,0.10993657505285412,0.02748414376321353,0.0824524312896406,0.7307692307692307
1639,95971,1076,7870,743,279,1022,8892,0.11493477282950967,0.03137651821862348,0.08355825461088619,1.0528375733855186
1640,95972,29,201,21,17,38,239,0.1589958158995816,0.07112970711297072,0.08786610878661087,0.7631578947368421
1641,95973,5891,37161,4328,718,5046,42207,0.11955362854502807,0.017011396213898168,0.10254223233112991,1.1674593737613952
1642,95974,43,267,33,13,46,313,0.14696485623003194,0.04153354632587859,0.10543130990415335,0.9347826086956522
1643,95975,383,1848,190,179,369,2217,0.16644113667117727,0.08073973838520523,0.08570139828597204,1.037940379403794
1644,95977,381,1781,233,184,417,2198,0.1897179253867152,0.08371246587807098,0.10600545950864422,0.9136690647482014
1645,95978,46,311,30,59,89,400,0.2225,0.1475,0.075,0.5168539325842697
1646,95979,110,902,78,21,99,1001,0.0989010989010989,0.02097902097902098,0.07792207792207792,1.1111111111111112
1647,95981,117,668,57,60,117,785,0.14904458598726114,0.07643312101910828,0.07261146496815286,1.0
1648,95982,572,3823,440,98,538,4361,0.12336620041274937,0.02247191011235955,0.10089429030038982,1.063197026022305
1649,95983,102,695,80,27,107,802,0.13341645885286782,0.03366583541147132,0.09975062344139651,0.9532710280373832
1650,95984,17,107,13,6,19,126,0.15079365079365079,0.047619047619047616,0.10317460317460317,0.8947368421052632
1651,95986,21,152,11,17,28,180,0.15555555555555556,0.09444444444444444,0.06111111111111111,0.75
1652,95987,616,4562,421,105,526,5088,0.10338050314465409,0.020636792452830188,0.0827437106918239,1.1711026615969582
1653,95988,980,7636,694,209,903,8539,0.10575008783229886,0.024475933950111255,0.08127415388218762,1.0852713178294573
1654,95991,5217,34156,4200,817,5017,39173,0.12807290735966098,0.020856201975850714,0.10721670538381027,1.0398644608331673
1655,95993,5280,36237,4448,675,5123,41360,0.12386363636363637,0.016320116054158607,0.10754352030947775,1.0306461057973844
1656,96001,6290,40946,5084,1248,6332,47278,0.1339312153644401,0.026397055713016624,0.10753415965142349,0.9933670246367656
1657,96002,5628,35385,4506,935,5441,40826,0.13327291431930632,0.022902072208886494,0.11037084211041984,1.0343686822275318
1658,96003,8086,47999,6198,1574,7772,55771,0.1393555790643883,0.028222552939699844,0.11113302612468846,1.0404014410705096
1659,96006,75,617,59,15,74,691,0.10709117221418235,0.02170767004341534,0.085383502170767,1.0135135135135136
1660,96007,3945,25269,2831,971,3802,29071,0.13078325478999692,0.03340098379828695,0.09738227099170996,1.037611783271962
1661,96008,280,1518,185,106,291,1809,0.16086235489220563,0.058595909342177996,0.10226644555002765,0.9621993127147767
1662,96009,54,411,36,14,50,461,0.10845986984815618,0.03036876355748373,0.07809110629067245,1.08
1663,96010,8,154,11,6,17,171,0.09941520467836257,0.03508771929824561,0.06432748538011696,0.47058823529411764
1664,96011,8,57,6,6,12,69,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.6666666666666666
1665,96013,902,5006,556,305,861,5867,0.1467530253962843,0.05198568263166865,0.09476734276461565,1.0476190476190477
1666,96014,24,228,15,13,28,256,0.109375,0.05078125,0.05859375,0.8571428571428571
1667,96015,32,204,22,7,29,233,0.12446351931330472,0.030042918454935622,0.0944206008583691,1.103448275862069
1668,96016,103,711,64,34,98,809,0.1211372064276885,0.042027194066749075,0.07911001236093942,1.0510204081632653
1669,96017,49,375,33,22,55,430,0.12790697674418605,0.05116279069767442,0.07674418604651163,0.8909090909090909
1670,96019,2236,12395,1514,555,2069,14464,0.14304480088495575,0.03837112831858407,0.10467367256637168,1.0807153214113099
1671,96020,800,5100,552,208,760,5860,0.1296928327645051,0.03549488054607509,0.09419795221843004,1.0526315789473684
1672,96021,2337,13403,1585,594,2179,15582,0.13984084199717622,0.03812090874085483,0.1017199332563214,1.0725103258375401
1673,96022,3332,18963,2251,887,3138,22101,0.1419845255870775,0.04013393059137595,0.10185059499570155,1.0618228170809432
1674,96023,190,1150,141,64,205,1355,0.15129151291512916,0.047232472324723246,0.10405904059040591,0.926829268292683
1675,96024,104,1277,105,47,152,1429,0.10636808957312806,0.032890132960111965,0.0734779566130161,0.6842105263157895
1676,96025,580,3481,384,244,628,4109,0.15283523971769286,0.05938184473107812,0.09345339498661474,0.9235668789808917
1677,96027,311,2594,235,76,311,2905,0.10705679862306368,0.026161790017211705,0.08089500860585198,1.0
1678,96028,317,1871,190,103,293,2164,0.1353974121996303,0.047597042513863215,0.0878003696857671,1.081911262798635
1679,96029,14,81,15,3,18,99,0.18181818181818182,0.030303030303030304,0.15151515151515152,0.7777777777777778
1680,96031,0,30,12,2,14,44,0.3181818181818182,0.045454545454545456,0.2727272727272727,0.0
1681,96032,378,2642,254,100,354,2996,0.11815754339118825,0.03337783711615487,0.08477970627503338,1.0677966101694916
1682,96033,53,481,56,15,71,552,0.1286231884057971,0.02717391304347826,0.10144927536231885,0.7464788732394366
1683,96034,39,249,39,7,46,295,0.15593220338983052,0.023728813559322035,0.13220338983050847,0.8478260869565217
1684,96035,411,2791,300,106,406,3197,0.12699405692837035,0.033156083828589304,0.09383797309978105,1.0123152709359606
1685,96037,65,391,42,7,49,440,0.11136363636363636,0.015909090909090907,0.09545454545454546,1.3265306122448979
1686,96038,59,630,69,15,84,714,0.11764705882352941,0.02100840336134454,0.09663865546218488,0.7023809523809523
1687,96039,60,711,79,40,119,830,0.14337349397590363,0.04819277108433735,0.09518072289156626,0.5042016806722689
1688,96040,44,349,37,14,51,400,0.1275,0.035,0.0925,0.8627450980392157
1689,96041,317,2543,287,110,397,2940,0.13503401360544218,0.03741496598639456,0.09761904761904762,0.7984886649874056
1690,96044,237,1337,170,64,234,1571,0.14894971355824316,0.04073838319541693,0.10821133036282622,1.0128205128205128
1691,96046,14,255,16,7,23,278,0.08273381294964029,0.025179856115107913,0.05755395683453238,0.6086956521739131
1692,96047,134,909,110,46,156,1065,0.14647887323943662,0.0431924882629108,0.10328638497652583,0.8589743589743589
1693,96048,75,829,79,24,103,932,0.11051502145922747,0.02575107296137339,0.08476394849785408,0.7281553398058253
1694,96049,0,33,4,2,6,39,0.15384615384615385,0.05128205128205128,0.10256410256410256,0.0
1695,96050,45,436,27,25,52,488,0.10655737704918032,0.05122950819672131,0.055327868852459015,0.8653846153846154
1696,96051,284,2111,243,97,340,2451,0.138718890248878,0.039575683394532844,0.09914320685434516,0.8352941176470589
1697,96052,199,2089,158,67,225,2314,0.0972342264477096,0.02895419187554019,0.0682800345721694,0.8844444444444445
1698,96054,27,223,22,8,30,253,0.11857707509881422,0.03162055335968379,0.08695652173913043,0.9
1699,96055,660,3804,495,165,660,4464,0.1478494623655914,0.03696236559139785,0.11088709677419355,1.0
1700,96056,220,1684,162,60,222,1906,0.11647429171038824,0.03147953830010493,0.08499475341028331,0.990990990990991
1701,96057,576,2708,314,191,505,3213,0.15717398070339247,0.05944600062247121,0.09772798008092126,1.1405940594059405
1702,96058,48,414,27,19,46,460,0.1,0.041304347826086954,0.058695652173913045,1.0434782608695652
1703,96059,133,672,83,48,131,803,0.16313823163138233,0.05977584059775841,0.10336239103362391,1.015267175572519
1704,96061,100,557,55,33,88,645,0.13643410852713178,0.05116279069767442,0.08527131782945736,1.1363636363636365
1705,96062,198,1347,130,51,181,1528,0.11845549738219895,0.03337696335078534,0.08507853403141362,1.0939226519337018
1706,96063,57,468,33,40,73,541,0.13493530499075784,0.07393715341959335,0.06099815157116451,0.7808219178082192
1707,96064,809,5180,554,187,741,5921,0.1251477790913697,0.03158250295558183,0.09356527613578787,1.0917678812415654
1708,96065,83,623,61,32,93,716,0.12988826815642457,0.0446927374301676,0.08519553072625698,0.8924731182795699
1709,96067,1469,11387,1060,386,1446,12833,0.11267825138315281,0.030078703342943974,0.08259954804020883,1.015905947441217
1710,96068,3,33,10,6,16,49,0.32653061224489793,0.12244897959183673,0.20408163265306123,0.1875
1711,96069,166,1102,108,79,187,1289,0.14507370054305663,0.0612878200155159,0.08378588052754073,0.8877005347593583
1712,96071,72,580,53,26,79,659,0.11987860394537178,0.03945371775417299,0.08042488619119878,0.9113924050632911
1713,96073,967,5744,632,246,878,6622,0.13258834189066748,0.037148897614013895,0.09543944427665357,1.101366742596811
1714,96074,12,112,9,5,14,126,0.1111111111111111,0.03968253968253968,0.07142857142857142,0.8571428571428571
1715,96075,33,307,32,12,44,351,0.12535612535612536,0.03418803418803419,0.09116809116809117,0.75
1716,96076,20,160,22,14,36,196,0.1836734693877551,0.07142857142857142,0.11224489795918367,0.5555555555555556
1717,96078,15,96,10,5,15,111,0.13513513513513514,0.04504504504504504,0.09009009009009009,1.0
1718,96080,4627,31276,3576,958,4534,35810,0.12661267802289863,0.026752303825746997,0.09986037419715163,1.0205116894574326
1719,96084,63,509,51,22,73,582,0.1254295532646048,0.037800687285223365,0.08762886597938144,0.863013698630137
1720,96085,13,90,8,8,16,106,0.1509433962264151,0.07547169811320754,0.07547169811320754,0.8125
1721,96086,35,338,24,12,36,374,0.0962566844919786,0.03208556149732621,0.06417112299465241,0.9722222222222222
1722,96087,118,943,154,62,216,1159,0.18636755823986195,0.05349439171699741,0.13287316652286454,0.5462962962962963
1723,96088,1237,7375,833,407,1240,8615,0.14393499709808474,0.04724318049912943,0.09669181659895532,0.9975806451612903
1724,96089,26,174,23,14,37,211,0.17535545023696683,0.06635071090047394,0.10900473933649289,0.7027027027027027
1725,96090,63,596,58,14,72,668,0.10778443113772455,0.020958083832335328,0.08682634730538923,0.875
1726,96091,173,1894,138,82,220,2114,0.10406811731315042,0.03878902554399243,0.065279091769158,0.7863636363636364
1727,96092,36,246,16,12,28,274,0.10218978102189781,0.043795620437956206,0.058394160583941604,1.2857142857142858
1728,96093,559,5144,401,149,550,5694,0.0965929048120829,0.02616789603090973,0.07042500878117317,1.0163636363636364
1729,96094,1374,9550,1018,311,1329,10879,0.12216196341575512,0.02858718632227227,0.09357477709348286,1.0338600451467268
1730,96096,145,895,85,59,144,1039,0.13859480269489893,0.05678537054860443,0.08180943214629452,1.0069444444444444
1731,96097,1524,11160,1094,365,1459,12619,0.11561930422378952,0.028924637451462083,0.08669466677232744,1.0445510623714873
1732,96101,985,6403,737,206,943,7346,0.12836918050639803,0.02804247209365641,0.10032670841274163,1.0445387062566278
1733,96103,673,4761,478,162,640,5401,0.11849657470838734,0.029994445473060544,0.08850212923532678,1.0515625
1734,96104,119,801,83,20,103,904,0.11393805309734513,0.022123893805309734,0.0918141592920354,1.1553398058252426
1735,96105,71,675,55,27,82,757,0.1083223249669749,0.035667107001321,0.0726552179656539,0.8658536585365854
1736,96106,153,1075,119,35,154,1229,0.12530512611879577,0.028478437754271765,0.096826688364524,0.9935064935064936
1737,96107,165,1059,128,50,178,1237,0.1438965238480194,0.04042037186742118,0.10347615198059822,0.9269662921348315
1738,96108,33,227,24,3,27,254,0.1062992125984252,0.011811023622047244,0.09448818897637795,1.2222222222222223
1739,96109,126,894,94,52,146,1040,0.14038461538461539,0.05,0.09038461538461538,0.863013698630137
1740,96110,14,129,24,5,29,158,0.18354430379746836,0.03164556962025317,0.1518987341772152,0.4827586206896552
1741,96111,44,205,20,12,32,237,0.1350210970464135,0.05063291139240506,0.08438818565400844,1.375
1742,96112,22,156,14,7,21,177,0.11864406779661017,0.03954802259887006,0.07909604519774012,1.0476190476190477
1743,96113,124,736,84,35,119,855,0.1391812865497076,0.04093567251461988,0.09824561403508772,1.0420168067226891
1744,96114,525,3844,391,129,520,4364,0.11915673693858846,0.029560036663611365,0.08959670027497708,1.0096153846153846
1745,96115,29,137,16,8,24,161,0.14906832298136646,0.049689440993788817,0.09937888198757763,1.2083333333333333
1746,96116,8,189,8,2,10,199,0.05025125628140704,0.010050251256281407,0.04020100502512563,0.8
1747,96117,42,306,31,12,43,349,0.12320916905444126,0.034383954154727794,0.08882521489971347,0.9767441860465116
1748,96118,285,1991,204,90,294,2285,0.12866520787746172,0.03938730853391685,0.08927789934354485,0.9693877551020408
1749,96119,2,48,0,1,1,49,0.02040816326530612,0.02040816326530612,0.0,2.0
1750,96120,260,1444,182,80,262,1706,0.15357561547479484,0.04689331770222743,0.10668229777256741,0.9923664122137404
1751,96121,65,487,57,11,68,555,0.12252252252252252,0.01981981981981982,0.10270270270270271,0.9558823529411765
1752,96122,892,5594,572,267,839,6433,0.1304212653505363,0.041504741178299394,0.0889165241722369,1.063170441001192
1753,96123,1,10,1,0,1,11,0.09090909090909091,0.0,0.09090909090909091,1.0
1754,96124,113,635,58,44,102,737,0.1383989145183175,0.05970149253731343,0.07869742198100407,1.107843137254902
1755,96125,140,1065,77,58,135,1200,0.1125,0.04833333333333333,0.06416666666666666,1.037037037037037
1756,96126,73,412,44,17,61,473,0.12896405919661733,0.035940803382663845,0.09302325581395349,1.1967213114754098
1757,96128,59,498,44,14,58,556,0.10431654676258993,0.025179856115107913,0.07913669064748201,1.0172413793103448
1758,96129,33,317,17,8,25,342,0.07309941520467836,0.023391812865497075,0.049707602339181284,1.32
1759,96130,2623,18571,2077,526,2603,21174,0.12293378671956173,0.024841787097383584,0.09809199962217814,1.0076834421820975
1760,96133,43,229,32,7,39,268,0.1455223880597015,0.026119402985074626,0.11940298507462686,1.1025641025641026
1761,96134,213,1551,182,63,245,1796,0.1364142538975501,0.03507795100222717,0.10133630289532294,0.8693877551020408
1762,96135,2,49,1,0,1,50,0.02,0.0,0.02,2.0
1763,96136,3,24,8,0,8,32,0.25,0.0,0.25,0.375
1764,96137,1750,10475,1211,579,1790,12265,0.14594374235629842,0.047207501019160214,0.0987362413371382,0.9776536312849162
1765,96140,878,4522,503,254,757,5279,0.14339837090358024,0.04811517332828187,0.09528319757529835,1.1598414795244385
1766,96141,546,3226,298,144,442,3668,0.12050163576881134,0.03925845147219193,0.0812431842966194,1.2352941176470589
1767,96142,931,5337,542,246,788,6125,0.1286530612244898,0.04016326530612245,0.08848979591836735,1.1814720812182742
1768,96143,768,4378,475,315,790,5168,0.15286377708978327,0.06095201238390093,0.09191176470588236,0.9721518987341772
1769,96145,1555,8787,917,692,1609,10396,0.15477106579453637,0.06656406310119277,0.0882070026933436,0.966438781852082
1770,96146,623,3749,364,457,821,4570,0.17964989059080963,0.1,0.07964989059080962,0.758830694275274
1771,96148,476,2226,260,134,394,2620,0.150381679389313,0.05114503816793893,0.09923664122137404,1.2081218274111676
1772,96150,9270,53109,6123,3619,9742,62851,0.15500151151135225,0.057580627197657955,0.09742088431369429,0.9515499897351674
1773,96151,16,276,22,10,32,308,0.1038961038961039,0.032467532467532464,0.07142857142857142,0.5
