ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience
94510,2931,30346,2952,7822,628300.0,106767.5,37517559,46255,33298,0.0,11.27269647696477,4.254282792124776,5.884749572669586,54264.79648687285,811.1027780780456,0.0886539732116043,0.9113460267883957
94511,447,2525,376,765,433300.0,53657.5,3212172,3325,2901,0.0,7.904255319148936,3.884967320261438,8.075292363602479,39787.42136939312,966.0667669172932,0.12961047914512236,0.8703895208548776
94513,12029,73200,10582,20374,635600.0,112086.5,86798956,91428,83782,0.0,8.054148554148554,4.183223716501423,5.670620458306754,54665.74087896462,949.3695148094675,0.12630397937504476,0.8736960206249552
94517,1777,14801,1686,3994,815600.0,145786.5,23104058,19229,16487,0.0,9.832740213523131,4.1507260891337,5.594482342329365,68596.04393468579,1201.5215559831504,0.1022623885485534,0.8977376114514466
94518,3320,27351,3183,7222,649100.0,97535.75,31631404,40358,30534,0.0,9.6358781024191,4.246884519523678,6.654995732334042,56502.56394296311,783.770355319887,0.10424444881116132,0.8957555511888387
94519,2490,21725,2480,5739,608400.0,100017.5,20895517,28196,24205,0.0,9.764112903225806,4.219376197943893,6.082935486289899,52844.14938097692,741.0808979997163,0.10245816979962817,0.8975418302003718
94520,2633,20362,2664,5370,480300.0,64626.5,20880067,41317,23026,0.0,8.631756756756756,4.282122905027933,7.431935815803115,43362.54333115646,505.36261103177867,0.11569530096412751,0.8843046990358725
94521,4784,44069,4698,11594,649100.0,105030.0,52899007,65386,48767,0.0,10.398680289484886,4.213644988787304,6.180139007902504,56140.799763885996,809.0265041446181,0.0963356368035762,0.9036643631964238
94523,3693,33875,3676,8857,827200.0,120345.25,41649288,55868,37551,0.0,10.219804134929271,4.241616800270972,6.873557535507218,70712.21716167561,745.4945228037517,0.09789353146387579,0.9021064685361242
94525,473,4213,463,1120,591000.0,84736.0,5126700,5700,4676,0.0,10.120950323974082,4.183928571428571,6.974603474320242,52082.89352656247,899.421052631579,0.09901625320786997,0.90098374679213
94526,4942,36927,4897,9789,1265000.0,158326.0,66412552,51970,41824,0.0,8.549928527670001,4.277147818980488,7.989843740131122,105659.5826478866,1277.9017125264575,0.11708588370313695,0.882914116296863
94530,2910,29447,2911,7697,891700.0,107592.5,38435677,39966,32358,0.0,11.115424252834078,4.203845654150968,8.28775239909845,76962.87112676211,961.7093779712756,0.08996229680449966,0.9100377031955004
94531,7028,44076,6289,12748,528200.0,103148.75,52775226,56075,50365,0.0,8.125934170774368,4.008785691873235,5.120760067378422,45755.65851125007,941.154275523852,0.1248684602402462,0.8751315397597538
94533,8777,64044,8014,17729,393700.0,73821.75,64120476,91511,72058,0.0,9.086723234339905,4.107451068870213,5.333116595041434,35122.28085773855,700.6859940335041,0.11121596491715008,0.88878403508285
94534,6232,45884,5773,12475,589000.0,115584.25,59573034,59997,51657,0.0,9.027542005889485,4.177635270541082,5.09584999686376,50524.30772453003,992.9335466773339,0.11175639313161817,0.8882436068683818
94536,6641,53744,6547,14224,989600.0,127627.25,62364523,94132,60291,0.0,9.223308385520086,4.2452896512935885,7.753830001038179,84172.06863671813,662.5220222666044,0.10859000514172928,0.8914099948582708
94538,5009,38791,4845,10409,888400.0,117191.25,41174033,81237,43636,0.0,9.040247678018575,4.20789701220098,7.580770748669376,76116.62966362687,506.8384233785098,0.11103217526812724,0.8889678247318727
94539,6363,50691,6041,13592,1548800.0,184209.0,67869123,67276,56732,0.0,9.444462837278596,4.197616244849912,8.407841093540489,127748.4489292476,1008.8162643438968,0.10648311358668829,0.8935168864133117
94541,5314,42365,5024,11545,641200.0,82490.0,47710062,70696,47389,0.0,9.490246815286625,4.129839757470767,7.773063401624439,56640.946212474184,674.8622552902568,0.10601616408871258,0.8939838359112874
94542,2118,13739,1991,3728,884200.0,116827.75,22346074,20517,15730,0.0,7.964339527875439,4.253487124463519,7.568407334729977,75776.95001501519,1089.1491933518546,0.12657342657342657,0.8734265734265734
94544,6079,48661,5915,13085,624800.0,85704.25,49850759,76096,54576,0.0,9.254437869822485,4.183416125334352,7.290186892715355,55006.49960404354,655.1035402649285,0.10838097332160657,0.8916190266783934
94545,3565,28247,3454,7525,664400.0,90863.5,27693573,38871,31701,0.0,9.210191082802547,4.227508305647841,7.312067001601303,58193.34201464921,712.4481747318052,0.10895555345257248,0.8910444465474275
94546,4801,43823,4757,11618,811300.0,100426.75,51221072,63169,48580,0.0,10.221568215261719,4.185229815803064,8.078524895010542,70442.56721953992,810.8577308489923,0.09792095512556608,0.9020790448744339
94547,2657,22532,2552,5950,590800.0,113071.75,28686768,35437,25084,0.0,9.870297805642632,4.23344537815126,5.225000939668838,50774.43102792762,809.5145751615543,0.10173815978312868,0.8982618402168713
94549,4068,32837,4095,8805,1547800.0,178459.75,71935645,43919,36932,0.0,9.012210012210012,4.191368540601931,8.673104159341252,128000.73182660136,1637.916277693026,0.11087945413191812,0.8891205458680819
94552,1893,15617,1801,4198,1056100.0,169627.25,26774036,21074,17418,0.0,9.722376457523598,4.171033825631253,6.226004371349533,87706.04959784294,1270.4771756666983,0.10339878286829716,0.8966012171317028
94553,5796,54646,5697,14384,628400.0,104563.25,63565292,78256,60343,0.0,10.609443566789539,4.202030033370412,6.00975964308684,54371.39702706756,812.273717031282,0.09441028785443216,0.9055897121455678
94555,3887,31070,3791,8195,1078400.0,157000.25,32704021,48408,34861,0.0,9.221049854919546,4.265649786455156,6.868778871371224,90137.05773415342,675.5912452487192,0.10874616333438512,0.8912538366656149
94556,1887,16495,1860,4354,1224100.0,153050.75,32670506,24585,18355,0.0,9.882795698924731,4.221864951768489,7.998000663178717,102533.60577804418,1328.8796420581655,0.10133478616180877,0.8986652138381912
94558,7628,71224,7562,18914,693700.0,95455.0,100949270,99180,78786,0.0,10.427400158688178,4.168975362165591,7.267298727148918,60498.446089141085,1017.8389796329906,0.09598151955931257,0.9040184804406874
94559,2868,26084,2769,6965,704900.0,78119.5,29338381,40164,28853,0.0,10.455760202239075,4.15678391959799,9.023355244209192,62568.818907342924,730.4646200577632,0.09596922330433577,0.9040307766956642
94560,5686,39320,4808,11067,870200.0,124166.75,41453555,59885,44128,0.0,9.360648918469218,4.066684738411493,7.008317444082253,74189.76519824575,692.2193370627035,0.10895576504713561,0.8910442349528644
94561,7199,44808,5985,12881,501200.0,102481.25,46270612,54371,50793,0.0,8.689557226399332,4.037497088735346,4.890650728791853,43441.19764739378,851.0163874124073,0.11783119721221429,0.8821688027877858
94564,2098,20334,1989,5260,590900.0,100082.0,21846754,26679,22323,0.0,11.278029160382102,4.264638783269962,5.904158589956236,51321.26804805231,818.8745455226957,0.08910092729471845,0.9108990727052816
94565,10531,79032,9754,21536,442300.0,75522.25,78481369,112744,88786,0.0,9.182181669058847,4.158757429420505,5.8565522081240955,39377.92110358294,696.102400127723,0.10985966255941251,0.8901403374405875
94566,5771,44303,5612,11707,1195200.0,162697.5,68323051,63677,49915,0.0,8.922665716322166,4.277270009396088,7.346148527174664,99602.92228843994,1072.9627809099047,0.11243113292597416,0.8875688670740258
94567,81,527,66,240,383300.0,56416.25,1720063,1030,593,0.0,9.212121212121213,2.533333333333333,6.794141758801763,35034.92175709365,1669.964077669903,0.11129848229342328,0.8887015177065767
94568,8863,46646,7762,13437,983000.0,151554.5,65044406,95949,54408,0.0,7.15137851069312,4.131056039294485,6.486115555790161,82406.29344342698,677.9060334135843,0.14266284369945595,0.8573371563005441
94572,998,8955,980,2380,546400.0,77239.5,8685562,11002,9935,0.0,10.156122448979591,4.181932773109244,7.074100686824746,48548.75188853898,789.4530085439011,0.09864116758933066,0.9013588324106694
94574,1222,9795,1247,2776,1295900.0,100963.0,28266189,14402,11042,0.0,8.834803528468324,3.9686599423631126,12.835395144756,112466.8208898687,1962.6572003888348,0.112932439775403,0.887067560224597
94577,4342,40911,4306,10732,667600.0,85065.0,44717041,60227,45217,0.0,10.509289363678588,4.216641818859486,7.848116146476224,58813.315647578806,742.4749863018247,0.09522967025676184,0.9047703297432381
94578,3013,25510,2960,6803,633500.0,67810.0,26206436,42801,28470,0.0,9.636148648648648,4.192709098926944,9.342279899719806,56946.559005218834,612.2856008037195,0.10396909027046013,0.8960309097295399
94579,2542,22680,2549,5912,659600.0,88050.25,20871265,27794,25229,0.0,9.894860729697921,4.266238159675237,7.491176913183097,57932.50711094332,750.9269986327985,0.10103452376233699,0.898965476237663
94580,2981,28517,2924,7422,649600.0,95845.0,26476147,36254,31441,0.0,10.772229822161423,4.243869576933441,6.777609682299546,56632.29181329332,730.295884592045,0.09299958652714609,0.9070004134728539
94582,6547,35533,6034,9973,1153600.0,176175.5,54595498,63420,41567,0.0,6.973815048060988,4.2193923593703,6.5480160408229295,95502.72931877429,860.856165247556,0.14516323044722979,0.8548367695527702
94583,4509,36106,4282,9653,987300.0,155028.25,50864027,57585,40388,0.0,9.485053713218122,4.207500258986843,6.368516705826196,82609.82700949817,883.2860467135539,0.10602159057145687,0.8939784094285431
94585,3489,30100,3442,7859,419200.0,82320.25,29226179,38838,33542,0.0,9.75857059848925,4.273953429189464,5.092307178367412,37037.12732801813,752.5150368196097,0.10261761373800012,0.8973823862619998
94587,6399,56552,6359,14828,860300.0,117182.25,59864912,81750,62911,0.0,9.899512501965718,4.245414081467494,7.341555568356129,73709.55356880516,732.292501529052,0.10107930250671583,0.8989206974932842
94589,3206,28664,3178,7582,372000.0,70405.75,25425732,37079,31842,0.0,10.028319697923223,4.203376417831707,5.283659360208506,33327.270472879674,685.7178456808437,0.09980528861252434,0.9001947113874756
94590,4348,32842,4226,8844,381400.0,55048.0,31286589,49040,37068,0.0,8.80028395646001,4.2051108095884215,6.928498764714431,34939.6637279767,637.981015497553,0.1140066904068199,0.8859933095931801
94591,7005,58869,6775,15612,482700.0,88301.75,62028693,79628,65644,0.0,9.72309963099631,4.219446579554189,5.466482827350534,42384.80533263916,778.9809237956498,0.103208214002803,0.896791785997197
94592,252,1186,183,369,653700.0,143298.25,1435936,1666,1369,0.0,7.85792349726776,3.897018970189702,4.561814258024784,55059.162102473136,861.906362545018,0.13367421475529584,0.8663257852447042
94595,1264,10001,1277,2621,673500.0,78482.0,30019785,38967,11278,0.0,8.821456538762725,4.297977871041587,8.581585586503913,59757.11419825169,770.3899453383632,0.11322929597446356,0.8867707040255365
94596,1571,15767,1603,4041,1081800.0,113023.75,28303382,40724,17370,0.0,10.815970056144728,4.2905221479831726,9.571439631050996,92975.26052834892,695.0049602200177,0.09228554979850316,0.9077144502014969
94598,2946,27657,2932,7163,1050800.0,156313.0,44968556,44564,30589,0.0,10.437585266030014,4.272371911210387,6.72240952447973,87862.35507555703,1009.0780899380666,0.09585144986759947,0.9041485501324006
94599,417,3155,416,900,758600.0,67519.0,4561766,4901,3571,0.0,8.586538461538462,3.968888888888889,11.23535597387402,68218.41640613366,930.7826974086921,0.1164939792775133,0.8835060207224867
94601,3344,26318,3225,7615,581800.0,51339.25,30918275,37580,29543,0.0,9.19751937984496,3.8952068286277086,11.332460057363518,53640.85285359317,822.7321713677488,0.10916291507294452,0.8908370849270555
94602,3275,30742,3232,8195,919900.0,102108.75,47530086,40994,33974,0.0,10.525061881188119,4.150945698596705,9.009022243441429,79756.93200912951,1159.4400643996682,0.09513157120150703,0.9048684287984929
94603,3397,24805,3225,6899,447000.0,54784.0,24322326,31433,28030,0.0,8.744806201550388,4.087838817219887,8.159316588785046,40967.25443914944,773.7831578277606,0.11505529789511237,0.8849447021048876
94605,5460,40875,5262,11088,695000.0,75707.5,58222393,55435,46137,0.0,8.805587229190422,4.178841991341991,9.180068024964502,61862.281600471884,1050.2821863443673,0.11405162884452826,0.8859483711554718
94606,2038,16128,1896,4870,643100.0,59905.5,22306044,32671,18024,0.0,9.581223628691983,3.730184804928131,10.735241338441378,58460.85362919394,682.7475130849989,0.1051930758988016,0.8948069241011984
94607,1417,8102,1268,2439,640800.0,57898.75,17723709,31628,9370,0.0,7.507097791798107,3.902829028290283,11.067596450700577,58432.7596643325,560.3803275578601,0.13532550693703307,0.864674493062967
94608,2497,17140,2331,4926,691300.0,93005.75,31096426,51670,19471,0.0,8.424281424281425,3.986398700771417,7.432873773933332,60426.12120522851,601.8274820979292,0.11971650146371526,0.8802834985362847
94609,1886,14947,1859,4180,937000.0,90563.0,24721454,29722,16806,0.0,9.054868208714362,4.027033492822967,10.346388701787706,82093.59864870446,831.7560729426015,0.11061525645602761,0.8893847435439723
94610,1925,19426,1900,5076,1125700.0,104961.75,44998947,45049,21326,0.0,11.237368421052631,4.206264775413712,10.724859293980902,97367.51120380555,998.8889209527404,0.08909312576198068,0.9109068742380193
94612,207,1631,216,467,848500.0,57901.5,6637195,19646,1847,0.0,8.50925925925926,3.93576017130621,14.65419721423452,77372.00662426176,337.8395093148733,0.11694639956686519,0.8830536004331349
94618,1923,19332,1906,5078,1440300.0,166508.0,41820791,29607,21238,0.0,11.151626442812173,4.185703032690036,8.65003483316117,119797.3985667182,1412.530516431925,0.08974479706187023,0.9102552029381298
94619,2974,26856,2845,7182,790500.0,100193.5,40506611,34796,29701,0.0,10.48506151142355,4.1534391534391535,7.889733365936912,68650.43052502336,1164.1168812507185,0.09578802060536683,0.9042119793946332
94621,2920,19927,2658,5741,445600.0,42242.5,19883896,25386,22585,0.0,8.59556057185854,3.9796202752133776,10.548618097887198,41835.73200823459,783.2622705428189,0.11768873145893292,0.8823112685410671
94702,1664,16619,1648,4404,958700.0,82945.0,21861175,24279,18267,0.0,11.094053398058252,4.151453224341508,11.558261498583398,84646.44798809077,900.4149676675316,0.09021733180051458,0.9097826681994854
94703,1468,15378,1464,4126,1061200.0,85643.0,23738827,25360,16842,0.0,11.506830601092895,4.082888996606883,12.390971824901042,93432.41300476434,936.073619873817,0.08692554328464552,0.9130744567153545
94704,354,3570,353,984,787300.0,40788.0,8766699,15734,3923,0.0,11.11614730878187,3.9878048780487805,19.302245758556438,74160.64244859265,557.1818355154443,0.08998215651287281,0.9100178434871272
94705,1340,13700,1271,3609,1420900.0,132221.25,37115057,20552,14971,0.0,11.833202202989773,4.167359379329454,10.746381538519715,120494.57709602904,1805.909741144414,0.08489746843898203,0.915102531561018
94706,1437,16864,1415,4426,964500.0,103857.5,22052642,26770,18279,0.0,12.93356890459364,4.134884771802982,9.286763112919145,83500.89029858055,823.7819200597684,0.07741123693856337,0.9225887630614367
94709,388,4725,362,1197,1001900.0,74640.75,9842077,12195,5087,0.0,14.124309392265193,4.271512113617376,13.422962657797516,89292.38352504322,807.0583845838459,0.07116178494200905,0.9288382150579909
94710,574,5018,558,1413,898500.0,88200.75,7223460,10399,5576,0.0,10.021505376344086,3.9575371549893843,10.186988205882603,78903.2007556357,694.6302529089336,0.10007173601147776,0.8999282639885222
94801,2699,19647,2675,5451,475100.0,61757.5,20496300,28281,22322,0.0,8.353644859813084,4.099431297009723,7.692992753916529,43069.645702320246,724.7374562427071,0.11983693217453634,0.8801630678254637
94803,3197,27499,3163,7240,614700.0,93446.0,34074551,36143,30662,0.0,9.704710717673095,4.239779005524862,6.578130685101556,53708.390920603655,942.7704119746562,0.10315700215250147,0.8968429978474985
94804,4332,34557,4195,9347,526600.0,62645.0,35622069,51173,38752,0.0,9.270321811680573,4.160586284369316,8.406097852981084,47676.64990422138,696.1106247435171,0.10825247729149463,0.8917475227085053
94805,1716,16453,1695,4370,613400.0,87382.5,17362204,20009,18148,0.0,10.719174041297935,4.15766590389016,7.019712184934054,53910.81803461346,867.7197261232445,0.09339872162221732,0.9066012783777827
94806,4897,43514,4854,11474,479200.0,66711.5,42492268,63634,48368,0.0,9.973423980222497,4.2191912149206905,7.183169318633219,43139.56413067845,667.7604425307226,0.1003556070129011,0.8996443929870989
94901,3299,32613,3256,8555,1136000.0,95694.25,58959540,50089,35869,0.0,11.02948402948403,4.197779076563413,11.871141683016482,99050.35911102682,1177.0955698856037,0.09077476372354959,0.9092252362764505
94903,2645,28248,2658,7263,940800.0,106768.0,43130608,46846,30906,0.0,11.622648607975922,4.2534765248519895,8.811628952495129,81254.65523790769,920.6892370746702,0.08600271791885071,0.9139972820811493
94904,1284,11854,1324,3078,1635600.0,137134.25,33504368,19814,13178,0.0,9.922960725075528,4.268356075373619,11.926998543398167,138273.67637526258,1690.9441808822046,0.10047048110487175,0.8995295188951282
94920,1583,14376,1676,3756,2000001.0,183209.25,48783729,23052,16052,0.0,9.522076372315036,4.248935037273696,10.916484839056979,165038.58629097498,2116.2471369078603,0.10441066533765263,0.8955893346623474
