ZIP,Count_2022,Avg_1yr,Pct_Increase_1yr,Avg_3yr,Pct_Increase_3yr,Avg_5yr,Pct_Increase_5yr,Avg_10yr,Pct_Increase_10yr
92879,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92880,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92881,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92882,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
92883,2,,,2.0,0.0,1.75,14.285714285714285,1.8333333333333333,9.090909090909095
93013,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93014,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93067,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93116,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93117,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93118,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93199,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93426,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93427,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93429,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93434,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93436,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93437,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93438,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93463,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93464,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.8333333333333333,-45.45454545454545
93510,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93514,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
93515,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
93522,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
93526,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
93530,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
93534,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93535,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93536,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93539,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93543,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93544,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93549,2,1.0,100.0,1.0,100.0,1.25,60.0,1.4,42.85714285714287
93550,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
93551,2,1.0,100.0,2.3333333333333335,-14.28571428571429,2.2,-9.090909090909099,2.125,-5.88235294117647
